# ----------------------------------------
# 1 Master View
# Sessions - Details of User - Export by Month
# 20200201-20200229
# ----------------------------------------

Gender,Age,User Type,Default Channel Grouping,Country,Total Value,Sessions,Bounces,Bounce Rate,Entered Checkout (Goal 4 Completions),Entered Checkout (Goal 4 Conversion Rate),Transactions,E-commerce Conversion Rate,Users,New Users,Session Duration,Page Views
male,35-44,Returning Visitor,Organic Search,United States,US$127.00,162,44,27.16%,5,3.09%,1,0.62%,107,0,14:26:06,"1,362"
female,35-44,Returning Visitor,Organic Search,United States,US$118.25,118,40,33.90%,3,2.54%,1,0.85%,73,0,09:24:02,703
male,45-54,Returning Visitor,Organic Search,United States,US$89.00,91,32,35.16%,2,2.20%,1,1.10%,55,0,05:59:21,523
male,25-34,New Visitor,Organic Search,United States,US$85.00,646,205,31.73%,16,2.48%,2,0.31%,645,646,32:16:47,"3,421"
female,18-24,New Visitor,Organic Search,United States,US$16.00,271,78,28.78%,4,1.48%,1,0.37%,271,271,15:11:25,"1,202"
female,25-34,New Visitor,Organic Search,United States,US$13.00,415,116,27.95%,5,1.20%,1,0.24%,415,415,25:00:12,"2,384"
male,35-44,New Visitor,Organic Search,United States,US$13.00,287,89,31.01%,3,1.05%,1,0.35%,287,287,14:44:33,"1,651"
female,18-24,New Visitor,Affiliates,Taiwan,US$0.00,10,6,60.00%,0,0.00%,0,0.00%,10,10,00:25:59,18
female,18-24,New Visitor,Affiliates,United States,US$0.00,16,15,93.75%,0,0.00%,0,0.00%,16,16,00:02:45,17
female,18-24,New Visitor,Direct,Brazil,US$0.00,12,4,33.33%,1,8.33%,0,0.00%,12,12,00:41:37,49
female,18-24,New Visitor,Direct,Canada,US$0.00,21,11,52.38%,0,0.00%,0,0.00%,21,21,00:59:31,51
female,18-24,New Visitor,Direct,India,US$0.00,19,9,47.37%,0,0.00%,0,0.00%,19,19,01:06:20,54
female,18-24,New Visitor,Direct,South Korea,US$0.00,12,3,25.00%,0,0.00%,0,0.00%,12,12,00:17:27,60
female,18-24,New Visitor,Direct,United States,US$0.00,118,43,36.44%,1,0.85%,0,0.00%,117,118,07:12:01,619
female,18-24,New Visitor,Organic Search,Australia,US$0.00,15,12,80.00%,0,0.00%,0,0.00%,15,15,00:02:54,28
female,18-24,New Visitor,Organic Search,Brazil,US$0.00,13,10,76.92%,0,0.00%,0,0.00%,13,13,00:08:55,20
female,18-24,New Visitor,Organic Search,Canada,US$0.00,47,13,27.66%,0,0.00%,0,0.00%,47,47,01:57:10,151
female,18-24,New Visitor,Organic Search,China,US$0.00,11,11,100.00%,0,0.00%,0,0.00%,11,11,00:00:00,11
female,18-24,New Visitor,Organic Search,Germany,US$0.00,25,21,84.00%,0,0.00%,0,0.00%,25,25,00:22:25,36
female,18-24,New Visitor,Organic Search,Spain,US$0.00,56,42,75.00%,0,0.00%,0,0.00%,56,56,01:29:17,84
female,18-24,New Visitor,Organic Search,France,US$0.00,52,39,75.00%,0,0.00%,0,0.00%,52,52,02:20:26,200
female,18-24,New Visitor,Organic Search,United Kingdom,US$0.00,49,39,79.59%,0,0.00%,0,0.00%,49,49,01:10:06,94
female,18-24,New Visitor,Organic Search,Indonesia,US$0.00,13,5,38.46%,0,0.00%,0,0.00%,13,13,00:27:39,42
female,18-24,New Visitor,Organic Search,India,US$0.00,139,89,64.03%,0,0.00%,0,0.00%,139,139,02:41:13,313
female,18-24,New Visitor,Organic Search,Italy,US$0.00,20,13,65.00%,0,0.00%,0,0.00%,20,20,00:40:22,54
female,18-24,New Visitor,Organic Search,Japan,US$0.00,10,4,40.00%,0,0.00%,0,0.00%,10,10,00:35:17,25
female,18-24,New Visitor,Organic Search,Mexico,US$0.00,19,8,42.11%,0,0.00%,0,0.00%,19,19,01:56:30,116
female,18-24,New Visitor,Organic Search,Netherlands,US$0.00,17,15,88.24%,0,0.00%,0,0.00%,17,17,00:05:03,19
female,18-24,New Visitor,Organic Search,Philippines,US$0.00,10,7,70.00%,0,0.00%,0,0.00%,10,10,00:15:46,29
female,18-24,New Visitor,Organic Search,Poland,US$0.00,20,14,70.00%,0,0.00%,0,0.00%,20,20,00:14:43,45
female,18-24,New Visitor,Organic Search,Sweden,US$0.00,13,6,46.15%,0,0.00%,0,0.00%,13,13,01:19:36,34
female,18-24,New Visitor,Organic Search,Singapore,US$0.00,16,10,62.50%,0,0.00%,0,0.00%,16,16,00:08:33,39
female,18-24,New Visitor,Organic Search,Slovakia,US$0.00,13,11,84.62%,0,0.00%,0,0.00%,13,13,00:01:11,16
female,18-24,New Visitor,Paid Search,United States,US$0.00,19,8,42.11%,0,0.00%,0,0.00%,19,19,00:37:39,81
female,18-24,New Visitor,Referral,Canada,US$0.00,11,7,63.64%,0,0.00%,0,0.00%,11,11,00:04:46,21
female,18-24,New Visitor,Referral,United Kingdom,US$0.00,19,5,26.32%,0,0.00%,0,0.00%,19,19,00:47:34,69
female,18-24,New Visitor,Referral,United States,US$0.00,112,43,38.39%,1,0.89%,0,0.00%,112,112,07:42:36,575
female,18-24,Returning Visitor,Direct,United States,US$0.00,57,11,19.30%,1,1.75%,0,0.00%,34,0,04:15:39,352
female,18-24,Returning Visitor,Organic Search,Canada,US$0.00,52,16,30.77%,0,0.00%,0,0.00%,23,0,02:25:22,183
female,18-24,Returning Visitor,Organic Search,Spain,US$0.00,17,11,64.71%,0,0.00%,0,0.00%,13,0,00:19:41,27
female,18-24,Returning Visitor,Organic Search,France,US$0.00,21,13,61.90%,0,0.00%,0,0.00%,16,0,00:43:07,40
female,18-24,Returning Visitor,Organic Search,United Kingdom,US$0.00,31,19,61.29%,1,3.23%,0,0.00%,14,0,01:21:32,165
female,18-24,Returning Visitor,Organic Search,India,US$0.00,23,17,73.91%,0,0.00%,0,0.00%,20,0,00:26:16,52
female,18-24,Returning Visitor,Organic Search,United States,US$0.00,105,18,17.14%,3,2.86%,0,0.00%,70,0,12:03:59,712
female,18-24,Returning Visitor,Referral,Canada,US$0.00,14,9,64.29%,0,0.00%,0,0.00%,10,0,00:25:01,36
female,18-24,Returning Visitor,Referral,United States,US$0.00,90,22,24.44%,6,6.67%,0,0.00%,58,0,08:25:01,647
female,25-34,New Visitor,(Other),United States,US$0.00,30,6,20.00%,0,0.00%,0,0.00%,30,30,00:37:12,106
female,25-34,New Visitor,Affiliates,United States,US$0.00,14,12,85.71%,0,0.00%,0,0.00%,14,14,00:00:26,16
female,25-34,New Visitor,Direct,Brazil,US$0.00,13,5,38.46%,0,0.00%,0,0.00%,13,13,00:28:43,48
female,25-34,New Visitor,Direct,Canada,US$0.00,30,7,23.33%,1,3.33%,0,0.00%,30,30,02:54:45,221
female,25-34,New Visitor,Direct,Spain,US$0.00,13,9,69.23%,0,0.00%,0,0.00%,13,13,00:47:54,39
female,25-34,New Visitor,Direct,India,US$0.00,16,6,37.50%,0,0.00%,0,0.00%,16,16,00:18:02,49
female,25-34,New Visitor,Direct,South Korea,US$0.00,22,10,45.45%,0,0.00%,0,0.00%,22,22,00:47:04,61
female,25-34,New Visitor,Direct,Taiwan,US$0.00,16,2,12.50%,1,6.25%,0,0.00%,16,16,00:34:16,61
female,25-34,New Visitor,Direct,United States,US$0.00,210,67,31.90%,4,1.90%,0,0.00%,210,210,13:59:44,"1,115"
