# ----------------------------------------
# 1 Master View
# Sessions - Details of User - Export by Month
# 20220501-20220531
# ----------------------------------------

Gender,Age,User Type,Default Channel Grouping,Country,Total Value,Sessions,Bounces,Bounce Rate,Entered Checkout (Goal 4 Completions),Entered Checkout (Goal 4 Conversion Rate),Transactions,E-commerce Conversion Rate,Users,New Users,Session Duration,Page Views
male,45-54,New Visitor,Paid Search,United States,US$498.40,113,78,69.03%,4,3.54%,2,1.77%,113,113,02:33:58,493
male,25-34,Returning Visitor,Direct,United Kingdom,US$480.84,162,75,46.30%,6,3.70%,4,2.47%,92,0,09:46:21,648
female,35-44,Returning Visitor,Direct,United Kingdom,US$480.00,66,33,50.00%,4,6.06%,1,1.52%,36,0,04:34:10,312
male,25-34,Returning Visitor,Direct,Canada,US$440.40,71,17,23.94%,11,15.49%,3,4.23%,39,0,08:04:31,749
female,65+,Returning Visitor,Direct,United States,US$412.80,44,9,20.45%,6,13.64%,3,6.82%,32,0,04:01:06,356
male,25-34,New Visitor,Direct,United Kingdom,US$380.96,261,95,36.40%,10,3.83%,4,1.53%,260,261,13:50:50,"1,209"
male,55-64,Returning Visitor,Paid Search,United States,US$323.10,39,10,25.64%,6,15.38%,3,7.69%,27,0,04:35:23,439
male,35-44,New Visitor,Paid Search,United States,US$304.20,233,138,59.23%,6,2.58%,4,1.72%,233,233,06:14:08,768
female,25-34,New Visitor,Paid Search,United States,US$275.20,253,160,63.24%,7,2.77%,3,1.19%,252,253,05:33:16,749
female,18-24,New Visitor,Direct,United Kingdom,US$271.20,119,46,38.66%,6,5.04%,2,1.68%,119,119,05:12:47,444
female,25-34,New Visitor,Direct,United Kingdom,US$241.60,165,68,41.21%,10,6.06%,2,1.21%,165,165,09:28:58,900
male,18-24,New Visitor,Direct,Brazil,US$240.00,96,71,73.96%,4,4.17%,1,1.04%,96,96,02:23:34,260
female,45-54,New Visitor,Direct,Taiwan,US$198.14,26,18,69.23%,1,3.85%,1,3.85%,25,26,00:50:33,70
male,65+,New Visitor,Paid Search,United States,US$182.00,22,14,63.64%,1,4.55%,1,4.55%,22,22,00:59:58,147
male,18-24,Returning Visitor,Paid Search,United States,US$170.40,127,47,37.01%,12,9.45%,3,2.36%,83,0,07:23:55,807
female,35-44,Returning Visitor,Paid Search,United States,US$156.00,62,24,38.71%,5,8.06%,3,4.84%,38,0,04:43:23,395
female,55-64,Returning Visitor,Paid Search,United States,US$141.40,22,10,45.45%,2,9.09%,2,9.09%,13,0,01:13:51,161
female,18-24,New Visitor,Paid Search,United States,US$125.00,185,121,65.41%,4,2.16%,1,0.54%,185,185,03:45:55,612
female,45-54,Returning Visitor,Paid Search,United States,US$112.00,24,10,41.67%,2,8.33%,1,4.17%,20,0,01:29:37,176
male,18-24,Returning Visitor,Direct,Japan,US$100.00,32,14,43.75%,2,6.25%,1,3.12%,25,0,05:46:38,270
female,65+,New Visitor,Direct,United States,US$94.40,122,67,54.92%,2,1.64%,2,1.64%,122,122,04:25:04,444
male,18-24,Returning Visitor,Direct,South Korea,US$94.00,18,4,22.22%,3,16.67%,1,5.56%,10,0,03:18:26,191
male,65+,New Visitor,Direct,United States,US$85.00,238,154,64.71%,6,2.52%,3,1.26%,238,238,06:24:33,751
male,25-34,Returning Visitor,Direct,India,US$76.16,118,42,35.59%,10,8.47%,1,0.85%,73,0,10:20:57,606
female,55-64,New Visitor,Paid Search,United States,US$75.00,83,58,69.88%,1,1.20%,1,1.20%,83,83,02:00:01,222
male,18-24,New Visitor,Paid Search,United States,US$72.00,288,187,64.93%,2,0.69%,1,0.35%,288,288,07:09:21,896
male,35-44,Returning Visitor,Direct,Canada,US$67.80,58,19,32.76%,5,8.62%,1,1.72%,35,0,03:56:47,396
female,25-34,Returning Visitor,Direct,Taiwan,US$64.00,35,16,45.71%,4,11.43%,1,2.86%,20,0,03:56:04,219
female,18-24,New Visitor,Direct,Canada,US$62.00,112,44,39.29%,5,4.46%,1,0.89%,111,112,06:47:52,515
female,35-44,New Visitor,Paid Search,United States,US$62.00,206,151,73.30%,5,2.43%,2,0.97%,206,206,04:41:03,541
male,65+,New Visitor,Direct,United Kingdom,US$55.20,12,4,33.33%,1,8.33%,1,8.33%,12,12,00:07:08,34
male,55-64,New Visitor,Direct,United Kingdom,US$44.00,26,15,57.69%,2,7.69%,1,3.85%,26,26,01:13:45,91
female,25-34,New Visitor,Direct,Netherlands,US$43.20,33,19,57.58%,1,3.03%,1,3.03%,33,33,00:39:45,98
female,18-24,Returning Visitor,Direct,United Kingdom,US$42.40,161,63,39.13%,2,1.24%,1,0.62%,62,0,14:09:21,722
male,18-24,New Visitor,Direct,India,US$40.80,551,287,52.09%,12,2.18%,1,0.18%,549,551,15:47:35,"1,499"
female,45-54,New Visitor,Paid Search,United States,US$40.00,112,86,76.79%,3,2.68%,1,0.89%,112,112,01:52:36,267
female,35-44,New Visitor,Direct,United Kingdom,US$36.00,76,27,35.53%,4,5.26%,1,1.32%,76,76,03:53:26,397
male,18-24,New Visitor,Paid Search,United Kingdom,US$32.00,10,5,50.00%,1,10.00%,1,10.00%,10,10,00:21:46,36
female,65+,New Visitor,Paid Search,United States,US$31.50,25,15,60.00%,1,4.00%,1,4.00%,25,25,00:46:11,133
male,45-54,Returning Visitor,Direct,Canada,US$24.80,18,6,33.33%,2,11.11%,1,5.56%,14,0,00:46:22,84
male,18-24,New Visitor,Direct,Mexico,US$24.00,27,14,51.85%,1,3.70%,1,3.70%,27,27,01:39:27,115
male,45-54,New Visitor,Direct,United Kingdom,US$22.40,74,33,44.59%,6,8.11%,1,1.35%,74,74,03:53:15,369
female,18-24,New Visitor,Direct,Argentina,US$0.00,37,23,62.16%,0,0.00%,0,0.00%,37,37,01:24:25,84
female,18-24,New Visitor,Direct,Australia,US$0.00,43,25,58.14%,0,0.00%,0,0.00%,43,43,02:06:28,132
female,18-24,New Visitor,Direct,Belgium,US$0.00,11,5,45.45%,0,0.00%,0,0.00%,11,11,00:07:58,24
female,18-24,New Visitor,Direct,Brazil,US$0.00,83,62,74.70%,0,0.00%,0,0.00%,83,83,03:29:13,192
female,18-24,New Visitor,Direct,Switzerland,US$0.00,11,3,27.27%,0,0.00%,0,0.00%,11,11,00:23:17,30
female,18-24,New Visitor,Direct,Chile,US$0.00,11,8,72.73%,0,0.00%,0,0.00%,11,11,00:33:41,23
female,18-24,New Visitor,Direct,China,US$0.00,32,22,68.75%,0,0.00%,0,0.00%,32,32,00:24:52,54
female,18-24,New Visitor,Direct,Colombia,US$0.00,34,18,52.94%,0,0.00%,0,0.00%,34,34,01:12:36,124
female,18-24,New Visitor,Direct,Germany,US$0.00,41,26,63.41%,0,0.00%,0,0.00%,41,41,01:03:34,99
female,18-24,New Visitor,Direct,Denmark,US$0.00,13,6,46.15%,0,0.00%,0,0.00%,13,13,00:30:37,59
female,18-24,New Visitor,Direct,Spain,US$0.00,65,32,49.23%,0,0.00%,0,0.00%,65,65,04:52:52,232
female,18-24,New Visitor,Direct,France,US$0.00,119,65,54.62%,3,2.52%,0,0.00%,118,119,06:46:32,315
female,18-24,New Visitor,Direct,Hong Kong,US$0.00,15,11,73.33%,0,0.00%,0,0.00%,15,15,00:05:50,29
female,18-24,New Visitor,Direct,Indonesia,US$0.00,37,22,59.46%,0,0.00%,0,0.00%,37,37,01:24:24,93
female,18-24,New Visitor,Direct,Ireland,US$0.00,12,4,33.33%,0,0.00%,0,0.00%,12,12,00:17:55,35
female,18-24,New Visitor,Direct,Israel,US$0.00,11,3,27.27%,1,9.09%,0,0.00%,10,11,01:07:04,38
female,18-24,New Visitor,Direct,India,US$0.00,247,134,54.25%,3,1.21%,0,0.00%,246,247,07:38:25,596
female,18-24,New Visitor,Direct,Italy,US$0.00,46,31,67.39%,1,2.17%,0,0.00%,46,46,01:22:04,104
female,18-24,New Visitor,Direct,Japan,US$0.00,95,51,53.68%,2,2.11%,0,0.00%,94,95,07:18:15,420
female,18-24,New Visitor,Direct,South Korea,US$0.00,56,30,53.57%,0,0.00%,0,0.00%,56,56,01:42:11,143
female,18-24,New Visitor,Direct,Sri Lanka,US$0.00,14,8,57.14%,1,7.14%,0,0.00%,14,14,00:23:23,32
female,18-24,New Visitor,Direct,Mexico,US$0.00,19,15,78.95%,0,0.00%,0,0.00%,19,19,00:01:08,24
female,18-24,New Visitor,Direct,Malaysia,US$0.00,18,11,61.11%,0,0.00%,0,0.00%,18,18,00:14:46,38
female,18-24,New Visitor,Direct,Netherlands,US$0.00,21,12,57.14%,1,4.76%,0,0.00%,21,21,00:40:06,79
female,18-24,New Visitor,Direct,New Zealand,US$0.00,11,3,27.27%,0,0.00%,0,0.00%,11,11,00:59:37,33
female,18-24,New Visitor,Direct,Peru,US$0.00,46,26,56.52%,0,0.00%,0,0.00%,46,46,01:01:37,93
female,18-24,New Visitor,Direct,Philippines,US$0.00,30,12,40.00%,0,0.00%,0,0.00%,30,30,01:01:37,119
female,18-24,New Visitor,Direct,Pakistan,US$0.00,16,11,68.75%,0,0.00%,0,0.00%,16,16,00:20:45,43
female,18-24,New Visitor,Direct,Poland,US$0.00,39,25,64.10%,0,0.00%,0,0.00%,39,39,00:43:50,106
female,18-24,New Visitor,Direct,Sweden,US$0.00,11,4,36.36%,1,9.09%,0,0.00%,11,11,00:44:29,50
female,18-24,New Visitor,Direct,Singapore,US$0.00,39,17,43.59%,0,0.00%,0,0.00%,39,39,01:59:54,96
female,18-24,New Visitor,Direct,Thailand,US$0.00,12,8,66.67%,0,0.00%,0,0.00%,12,12,00:16:34,49
female,18-24,New Visitor,Direct,Türkiye,US$0.00,13,6,46.15%,0,0.00%,0,0.00%,13,13,00:06:22,25
female,18-24,New Visitor,Direct,Taiwan,US$0.00,69,45,65.22%,0,0.00%,0,0.00%,68,69,03:22:20,199
female,18-24,New Visitor,Direct,Ukraine,US$0.00,16,7,43.75%,0,0.00%,0,0.00%,16,16,01:00:25,48
female,18-24,New Visitor,Direct,Vietnam,US$0.00,30,18,60.00%,0,0.00%,0,0.00%,29,30,00:34:27,73
female,18-24,New Visitor,Display,United States,US$0.00,177,161,90.96%,0,0.00%,0,0.00%,177,177,01:34:50,260
female,18-24,New Visitor,Paid Search,Canada,US$0.00,29,28,96.55%,0,0.00%,0,0.00%,29,29,00:00:54,32
female,18-24,Returning Visitor,Direct,Brazil,US$0.00,15,10,66.67%,0,0.00%,0,0.00%,11,0,00:06:32,25
female,18-24,Returning Visitor,Direct,Canada,US$0.00,34,18,52.94%,0,0.00%,0,0.00%,26,0,00:41:07,85
female,18-24,Returning Visitor,Direct,Germany,US$0.00,20,11,55.00%,0,0.00%,0,0.00%,13,0,00:41:37,55
female,18-24,Returning Visitor,Direct,Spain,US$0.00,31,17,54.84%,0,0.00%,0,0.00%,24,0,03:15:57,145
female,18-24,Returning Visitor,Direct,France,US$0.00,64,42,65.62%,3,4.69%,0,0.00%,39,0,03:58:47,168
female,18-24,Returning Visitor,Direct,India,US$0.00,60,29,48.33%,0,0.00%,0,0.00%,35,0,04:23:13,192
female,18-24,Returning Visitor,Direct,Italy,US$0.00,36,19,52.78%,0,0.00%,0,0.00%,19,0,02:49:12,106
female,18-24,Returning Visitor,Direct,Japan,US$0.00,32,12,37.50%,2,6.25%,0,0.00%,16,0,04:54:25,296
female,18-24,Returning Visitor,Direct,South Korea,US$0.00,23,13,56.52%,1,4.35%,0,0.00%,15,0,01:58:24,99
female,18-24,Returning Visitor,Direct,Peru,US$0.00,16,8,50.00%,0,0.00%,0,0.00%,11,0,01:51:50,72
female,18-24,Returning Visitor,Direct,Singapore,US$0.00,39,20,51.28%,0,0.00%,0,0.00%,17,0,03:03:28,110
female,18-24,Returning Visitor,Direct,Taiwan,US$0.00,24,11,45.83%,2,8.33%,0,0.00%,18,0,01:23:20,104
female,18-24,Returning Visitor,Display,United States,US$0.00,29,28,96.55%,0,0.00%,0,0.00%,24,0,00:01:53,40
female,25-34,New Visitor,Direct,Argentina,US$0.00,30,19,63.33%,0,0.00%,0,0.00%,30,30,01:12:23,82
female,25-34,New Visitor,Direct,Australia,US$0.00,40,25,62.50%,0,0.00%,0,0.00%,40,40,02:04:18,131
female,25-34,New Visitor,Direct,Belgium,US$0.00,10,6,60.00%,0,0.00%,0,0.00%,10,10,00:55:19,50
female,25-34,New Visitor,Direct,Brazil,US$0.00,85,57,67.06%,1,1.18%,0,0.00%,85,85,03:39:27,218
female,25-34,New Visitor,Direct,Canada,US$0.00,86,36,41.86%,4,4.65%,0,0.00%,86,86,05:09:00,482
female,25-34,New Visitor,Direct,Switzerland,US$0.00,14,6,42.86%,1,7.14%,0,0.00%,14,14,01:50:12,65
female,25-34,New Visitor,Direct,Chile,US$0.00,13,10,76.92%,0,0.00%,0,0.00%,13,13,00:21:57,17
female,25-34,New Visitor,Direct,China,US$0.00,17,14,82.35%,0,0.00%,0,0.00%,17,17,00:01:29,22
female,25-34,New Visitor,Direct,Colombia,US$0.00,31,18,58.06%,0,0.00%,0,0.00%,31,31,01:10:35,66
female,25-34,New Visitor,Direct,Germany,US$0.00,44,28,63.64%,0,0.00%,0,0.00%,44,44,00:50:33,112
female,25-34,New Visitor,Direct,Denmark,US$0.00,18,8,44.44%,0,0.00%,0,0.00%,18,18,00:22:04,72
female,25-34,New Visitor,Direct,Spain,US$0.00,69,34,49.28%,1,1.45%,0,0.00%,69,69,04:12:41,221
female,25-34,New Visitor,Direct,France,US$0.00,55,33,60.00%,1,1.82%,0,0.00%,55,55,02:36:30,184
female,25-34,New Visitor,Direct,Hong Kong,US$0.00,25,13,52.00%,0,0.00%,0,0.00%,25,25,00:37:14,74
female,25-34,New Visitor,Direct,Indonesia,US$0.00,42,30,71.43%,0,0.00%,0,0.00%,42,42,01:40:54,103
female,25-34,New Visitor,Direct,Ireland,US$0.00,37,18,48.65%,1,2.70%,0,0.00%,37,37,01:59:26,102
female,25-34,New Visitor,Direct,Israel,US$0.00,13,6,46.15%,0,0.00%,0,0.00%,13,13,00:09:14,26
female,25-34,New Visitor,Direct,India,US$0.00,197,113,57.36%,2,1.02%,0,0.00%,197,197,05:33:22,540
female,25-34,New Visitor,Direct,Italy,US$0.00,28,14,50.00%,0,0.00%,0,0.00%,27,28,02:39:33,91
female,25-34,New Visitor,Direct,Japan,US$0.00,78,44,56.41%,2,2.56%,0,0.00%,78,78,03:30:41,268
female,25-34,New Visitor,Direct,South Korea,US$0.00,98,50,51.02%,3,3.06%,0,0.00%,98,98,05:09:35,346
female,25-34,New Visitor,Direct,Mexico,US$0.00,21,8,38.10%,0,0.00%,0,0.00%,21,21,00:44:37,63
female,25-34,New Visitor,Direct,Malaysia,US$0.00,16,10,62.50%,0,0.00%,0,0.00%,16,16,00:36:27,48
female,25-34,New Visitor,Direct,New Zealand,US$0.00,12,7,58.33%,0,0.00%,0,0.00%,12,12,00:17:06,34
female,25-34,New Visitor,Direct,Peru,US$0.00,33,18,54.55%,1,3.03%,0,0.00%,33,33,01:44:42,113
female,25-34,New Visitor,Direct,Philippines,US$0.00,24,16,66.67%,0,0.00%,0,0.00%,24,24,00:17:23,44
female,25-34,New Visitor,Direct,Poland,US$0.00,45,27,60.00%,0,0.00%,0,0.00%,45,45,01:23:30,122
female,25-34,New Visitor,Direct,Portugal,US$0.00,12,8,66.67%,0,0.00%,0,0.00%,12,12,00:04:23,18
female,25-34,New Visitor,Direct,Sweden,US$0.00,13,8,61.54%,0,0.00%,0,0.00%,13,13,00:53:14,21
female,25-34,New Visitor,Direct,Singapore,US$0.00,58,33,56.90%,0,0.00%,0,0.00%,57,58,02:03:53,164
female,25-34,New Visitor,Direct,Thailand,US$0.00,19,6,31.58%,0,0.00%,0,0.00%,19,19,03:11:06,115
female,25-34,New Visitor,Direct,Türkiye,US$0.00,10,7,70.00%,0,0.00%,0,0.00%,10,10,00:24:22,19
female,25-34,New Visitor,Direct,Taiwan,US$0.00,70,41,58.57%,1,1.43%,0,0.00%,69,70,03:47:14,197
female,25-34,New Visitor,Direct,Vietnam,US$0.00,19,10,52.63%,0,0.00%,0,0.00%,19,19,00:47:56,77
female,25-34,New Visitor,Display,United States,US$0.00,126,118,93.65%,0,0.00%,0,0.00%,126,126,01:10:52,149
female,25-34,New Visitor,Paid Search,Canada,US$0.00,21,19,90.48%,0,0.00%,0,0.00%,21,21,00:00:37,23
female,25-34,Returning Visitor,Direct,Australia,US$0.00,22,11,50.00%,0,0.00%,0,0.00%,11,0,00:59:09,48
female,25-34,Returning Visitor,Direct,Belgium,US$0.00,16,10,62.50%,1,6.25%,0,0.00%,10,0,00:45:12,73
female,25-34,Returning Visitor,Direct,Spain,US$0.00,56,34,60.71%,0,0.00%,0,0.00%,25,0,03:25:43,134
female,25-34,Returning Visitor,Direct,France,US$0.00,22,15,68.18%,0,0.00%,0,0.00%,15,0,02:10:33,75
female,25-34,Returning Visitor,Direct,Indonesia,US$0.00,19,11,57.89%,0,0.00%,0,0.00%,10,0,01:04:08,58
female,25-34,Returning Visitor,Direct,Ireland,US$0.00,17,10,58.82%,1,5.88%,0,0.00%,10,0,00:52:10,38
female,25-34,Returning Visitor,Direct,India,US$0.00,57,27,47.37%,2,3.51%,0,0.00%,35,0,02:46:12,175
female,25-34,Returning Visitor,Direct,Italy,US$0.00,16,10,62.50%,0,0.00%,0,0.00%,12,0,00:43:00,35
female,25-34,Returning Visitor,Direct,Japan,US$0.00,27,13,48.15%,0,0.00%,0,0.00%,14,0,03:00:55,108
female,25-34,Returning Visitor,Direct,South Korea,US$0.00,46,14,30.43%,1,2.17%,0,0.00%,28,0,04:06:32,272
female,25-34,Returning Visitor,Direct,Peru,US$0.00,14,8,57.14%,0,0.00%,0,0.00%,10,0,01:06:37,35
female,25-34,Returning Visitor,Direct,Singapore,US$0.00,31,18,58.06%,2,6.45%,0,0.00%,17,0,02:03:44,111
female,25-34,Returning Visitor,Display,United States,US$0.00,12,9,75.00%,0,0.00%,0,0.00%,12,0,00:01:42,18
female,35-44,New Visitor,Direct,Argentina,US$0.00,21,12,57.14%,0,0.00%,0,0.00%,21,21,01:32:10,47
female,35-44,New Visitor,Direct,Australia,US$0.00,12,8,66.67%,0,0.00%,0,0.00%,12,12,00:14:39,26
female,35-44,New Visitor,Direct,Brazil,US$0.00,37,27,72.97%,1,2.70%,0,0.00%,37,37,01:59:39,118
female,35-44,New Visitor,Direct,Canada,US$0.00,42,14,33.33%,1,2.38%,0,0.00%,42,42,01:49:15,200
female,35-44,New Visitor,Direct,Chile,US$0.00,11,5,45.45%,0,0.00%,0,0.00%,11,11,00:25:32,51
female,35-44,New Visitor,Direct,Colombia,US$0.00,17,12,70.59%,0,0.00%,0,0.00%,17,17,00:37:59,75
female,35-44,New Visitor,Direct,Germany,US$0.00,12,8,66.67%,1,8.33%,0,0.00%,12,12,00:07:31,42
female,35-44,New Visitor,Direct,Denmark,US$0.00,10,5,50.00%,0,0.00%,0,0.00%,10,10,00:59:10,21
female,35-44,New Visitor,Direct,Spain,US$0.00,58,35,60.34%,0,0.00%,0,0.00%,58,58,02:42:11,142
female,35-44,New Visitor,Direct,France,US$0.00,35,20,57.14%,1,2.86%,0,0.00%,35,35,01:33:36,92
female,35-44,New Visitor,Direct,Hong Kong,US$0.00,11,7,63.64%,0,0.00%,0,0.00%,11,11,00:03:04,17
female,35-44,New Visitor,Direct,Indonesia,US$0.00,22,11,50.00%,1,4.55%,0,0.00%,22,22,00:49:27,70
female,35-44,New Visitor,Direct,Ireland,US$0.00,18,8,44.44%,0,0.00%,0,0.00%,18,18,00:35:17,57
female,35-44,New Visitor,Direct,India,US$0.00,107,55,51.40%,0,0.00%,0,0.00%,106,107,02:48:06,261
female,35-44,New Visitor,Direct,Italy,US$0.00,15,9,60.00%,0,0.00%,0,0.00%,15,15,00:56:23,33
female,35-44,New Visitor,Direct,Japan,US$0.00,48,25,52.08%,0,0.00%,0,0.00%,48,48,01:16:45,119
female,35-44,New Visitor,Direct,South Korea,US$0.00,17,8,47.06%,0,0.00%,0,0.00%,17,17,00:58:40,61
female,35-44,New Visitor,Direct,Mexico,US$0.00,12,5,41.67%,0,0.00%,0,0.00%,12,12,01:04:14,54
female,35-44,New Visitor,Direct,Peru,US$0.00,11,6,54.55%,0,0.00%,0,0.00%,11,11,00:24:24,28
female,35-44,New Visitor,Direct,Poland,US$0.00,30,15,50.00%,0,0.00%,0,0.00%,30,30,00:51:38,88
female,35-44,New Visitor,Direct,Portugal,US$0.00,10,8,80.00%,0,0.00%,0,0.00%,10,10,00:01:42,14
female,35-44,New Visitor,Direct,Singapore,US$0.00,40,23,57.50%,1,2.50%,0,0.00%,40,40,02:23:59,145
female,35-44,New Visitor,Direct,Taiwan,US$0.00,61,36,59.02%,1,1.64%,0,0.00%,60,61,01:53:13,190
female,35-44,New Visitor,Display,United States,US$0.00,116,107,92.24%,0,0.00%,0,0.00%,116,116,00:40:56,165
female,35-44,New Visitor,Paid Search,Canada,US$0.00,16,14,87.50%,0,0.00%,0,0.00%,16,16,00:00:54,19
female,35-44,Returning Visitor,Direct,Canada,US$0.00,16,9,56.25%,0,0.00%,0,0.00%,12,0,00:53:47,47
female,35-44,Returning Visitor,Direct,Spain,US$0.00,33,24,72.73%,0,0.00%,0,0.00%,26,0,00:46:06,57
female,35-44,Returning Visitor,Direct,India,US$0.00,18,9,50.00%,0,0.00%,0,0.00%,13,0,00:54:54,53
female,35-44,Returning Visitor,Direct,Singapore,US$0.00,27,13,48.15%,0,0.00%,0,0.00%,16,0,03:33:55,134
female,35-44,Returning Visitor,Direct,Taiwan,US$0.00,19,11,57.89%,0,0.00%,0,0.00%,13,0,01:46:07,41
female,35-44,Returning Visitor,Display,United States,US$0.00,26,20,76.92%,0,0.00%,0,0.00%,18,0,00:59:55,69
female,45-54,New Visitor,Direct,Argentina,US$0.00,18,9,50.00%,0,0.00%,0,0.00%,18,18,00:14:24,34
female,45-54,New Visitor,Direct,Australia,US$0.00,17,7,41.18%,0,0.00%,0,0.00%,16,17,01:47:50,174
female,45-54,New Visitor,Direct,Belgium,US$0.00,10,3,30.00%,0,0.00%,0,0.00%,10,10,00:29:46,39
female,45-54,New Visitor,Direct,Brazil,US$0.00,16,8,50.00%,2,12.50%,0,0.00%,16,16,01:01:52,102
female,45-54,New Visitor,Direct,Canada,US$0.00,23,11,47.83%,0,0.00%,0,0.00%,23,23,00:47:14,102
female,45-54,New Visitor,Direct,Colombia,US$0.00,10,5,50.00%,0,0.00%,0,0.00%,10,10,00:13:27,30
female,45-54,New Visitor,Direct,Spain,US$0.00,43,33,76.74%,1,2.33%,0,0.00%,43,43,01:39:39,85
female,45-54,New Visitor,Direct,France,US$0.00,12,8,66.67%,0,0.00%,0,0.00%,12,12,00:34:06,19
