# ----------------------------------------
# 1 Master View
# Sessions - Details of User - Export by Month
# 20200601-20200630
# ----------------------------------------

Gender,Age,User Type,Default Channel Grouping,Country,Total Value,Sessions,Bounces,Bounce Rate,Entered Checkout (Goal 4 Completions),Entered Checkout (Goal 4 Conversion Rate),Transactions,E-commerce Conversion Rate,Users,New Users,Session Duration,Page Views
male,18-24,Returning Visitor,Organic Search,United States,US$144.85,146,36,24.66%,11,7.53%,1,0.68%,92,0,12:52:46,"1,250"
female,65+,New Visitor,Direct,United States,US$139.50,35,10,28.57%,3,8.57%,1,2.86%,35,35,04:44:26,335
female,55-64,New Visitor,Organic Search,United States,US$125.00,82,33,40.24%,3,3.66%,2,2.44%,82,82,04:59:06,563
female,18-24,Returning Visitor,Organic Search,United States,US$60.00,141,44,31.21%,9,6.38%,1,0.71%,80,0,15:31:39,"1,137"
female,25-34,New Visitor,Direct,United States,US$55.00,370,82,22.16%,14,3.78%,1,0.27%,369,370,31:30:24,"3,214"
male,55-64,New Visitor,Organic Search,United States,US$54.50,78,27,34.62%,4,5.13%,2,2.56%,78,78,04:54:39,506
male,35-44,Returning Visitor,Organic Search,United States,US$52.90,144,41,28.47%,3,2.08%,1,0.69%,84,0,11:04:29,"1,130"
male,55-64,Returning Visitor,Organic Search,United States,US$34.00,43,16,37.21%,2,4.65%,1,2.33%,26,0,03:18:54,201
male,45-54,Returning Visitor,Organic Search,United States,US$21.00,55,17,30.91%,2,3.64%,1,1.82%,42,0,05:25:00,430
female,45-54,New Visitor,Direct,United States,US$16.00,80,23,28.75%,4,5.00%,1,1.25%,80,80,05:45:09,578
female,25-34,New Visitor,Organic Search,Canada,US$11.00,52,13,25.00%,1,1.92%,1,1.92%,52,52,02:09:54,261
female,18-24,New Visitor,Affiliates,India,US$0.00,13,9,69.23%,0,0.00%,0,0.00%,13,13,00:23:14,31
female,18-24,New Visitor,Affiliates,United States,US$0.00,10,6,60.00%,0,0.00%,0,0.00%,10,10,00:06:23,15
female,18-24,New Visitor,Direct,Brazil,US$0.00,13,5,38.46%,0,0.00%,0,0.00%,13,13,00:39:09,86
female,18-24,New Visitor,Direct,Canada,US$0.00,15,7,46.67%,0,0.00%,0,0.00%,15,15,00:23:59,39
female,18-24,New Visitor,Direct,India,US$0.00,18,6,33.33%,0,0.00%,0,0.00%,18,18,00:57:59,69
female,18-24,New Visitor,Direct,United States,US$0.00,158,54,34.18%,4,2.53%,0,0.00%,158,158,12:13:37,995
female,18-24,New Visitor,Display,United States,US$0.00,19,13,68.42%,0,0.00%,0,0.00%,19,19,01:15:52,43
female,18-24,New Visitor,Organic Search,Argentina,US$0.00,10,8,80.00%,0,0.00%,0,0.00%,10,10,00:04:56,23
female,18-24,New Visitor,Organic Search,Australia,US$0.00,28,20,71.43%,0,0.00%,0,0.00%,28,28,00:31:06,55
female,18-24,New Visitor,Organic Search,Brazil,US$0.00,40,29,72.50%,0,0.00%,0,0.00%,40,40,01:31:43,93
female,18-24,New Visitor,Organic Search,Canada,US$0.00,43,19,44.19%,0,0.00%,0,0.00%,43,43,01:32:09,163
female,18-24,New Visitor,Organic Search,Colombia,US$0.00,19,15,78.95%,0,0.00%,0,0.00%,19,19,00:28:13,28
female,18-24,New Visitor,Organic Search,Germany,US$0.00,24,18,75.00%,0,0.00%,0,0.00%,24,24,01:04:47,60
female,18-24,New Visitor,Organic Search,Denmark,US$0.00,11,8,72.73%,0,0.00%,0,0.00%,11,11,00:04:46,26
female,18-24,New Visitor,Organic Search,Spain,US$0.00,26,22,84.62%,0,0.00%,0,0.00%,26,26,00:08:20,36
female,18-24,New Visitor,Organic Search,France,US$0.00,24,15,62.50%,0,0.00%,0,0.00%,24,24,01:00:37,44
female,18-24,New Visitor,Organic Search,United Kingdom,US$0.00,50,34,68.00%,0,0.00%,0,0.00%,50,50,01:08:01,92
female,18-24,New Visitor,Organic Search,Indonesia,US$0.00,14,11,78.57%,0,0.00%,0,0.00%,14,14,00:04:55,20
female,18-24,New Visitor,Organic Search,India,US$0.00,131,90,68.70%,0,0.00%,0,0.00%,131,131,02:28:13,249
female,18-24,New Visitor,Organic Search,Italy,US$0.00,25,16,64.00%,0,0.00%,0,0.00%,25,25,00:57:47,40
female,18-24,New Visitor,Organic Search,South Korea,US$0.00,14,8,57.14%,0,0.00%,0,0.00%,14,14,00:17:35,34
female,18-24,New Visitor,Organic Search,Netherlands,US$0.00,22,18,81.82%,0,0.00%,0,0.00%,22,22,00:33:08,30
female,18-24,New Visitor,Organic Search,Peru,US$0.00,17,12,70.59%,0,0.00%,0,0.00%,17,17,00:52:50,50
female,18-24,New Visitor,Organic Search,Philippines,US$0.00,12,9,75.00%,0,0.00%,0,0.00%,12,12,00:22:30,20
female,18-24,New Visitor,Organic Search,Singapore,US$0.00,36,23,63.89%,0,0.00%,0,0.00%,36,36,00:59:40,77
female,18-24,New Visitor,Organic Search,Taiwan,US$0.00,16,10,62.50%,0,0.00%,0,0.00%,16,16,00:38:43,31
female,18-24,New Visitor,Organic Search,United States,US$0.00,203,53,26.11%,1,0.49%,0,0.00%,203,203,15:01:18,"1,468"
female,18-24,New Visitor,Paid Search,United States,US$0.00,18,10,55.56%,0,0.00%,0,0.00%,18,18,00:33:22,45
female,18-24,New Visitor,Referral,United States,US$0.00,154,38,24.68%,7,4.55%,0,0.00%,154,154,14:39:50,"1,366"
female,18-24,New Visitor,Social,Indonesia,US$0.00,13,7,53.85%,0,0.00%,0,0.00%,13,13,00:42:23,312
female,18-24,New Visitor,Social,India,US$0.00,11,6,54.55%,0,0.00%,0,0.00%,11,11,00:05:23,36
female,18-24,Returning Visitor,Direct,United States,US$0.00,68,25,36.76%,6,8.82%,0,0.00%,36,0,05:35:27,520
female,18-24,Returning Visitor,Organic Search,Australia,US$0.00,58,28,48.28%,1,1.72%,0,0.00%,18,0,04:31:47,161
