# ----------------------------------------
# 1 Master View
# Sessions - Details of User - Export by Month
# 20190801-20190831
# ----------------------------------------

Gender,Age,User Type,Default Channel Grouping,Country,Total Value,Sessions,Bounces,Bounce Rate,Entered Checkout (Goal 4 Completions),Entered Checkout (Goal 4 Conversion Rate),Transactions,E-commerce Conversion Rate,Users,New Users,Session Duration,Page Views
male,25-34,Returning Visitor,Organic Search,United States,US$78.75,702,211,30.06%,23,3.28%,2,0.28%,448,0,58:53:24,"4,687"
male,25-34,Returning Visitor,Paid Search,United States,US$59.39,166,46,27.71%,5,3.01%,1,0.60%,113,0,08:27:50,921
female,25-34,Returning Visitor,Direct,United States,US$40.98,76,26,34.21%,2,2.63%,1,1.32%,46,0,08:18:29,538
male,45-54,New Visitor,Organic Search,United States,US$15.99,250,65,26.00%,4,1.60%,1,0.40%,250,250,13:21:44,"1,461"
female,45-54,New Visitor,Organic Search,United States,US$15.39,117,37,31.62%,5,4.27%,1,0.85%,116,117,07:31:34,646
female,18-24,Returning Visitor,Organic Search,United States,US$9.99,138,39,28.26%,6,4.35%,1,0.72%,94,0,11:49:17,960
male,35-44,New Visitor,Direct,United States,US$9.99,325,84,25.85%,2,0.62%,1,0.31%,325,325,11:45:15,"1,449"
male,45-54,Returning Visitor,Organic Search,United States,US$7.80,112,47,41.96%,4,3.57%,1,0.89%,72,0,06:29:20,594
male,18-24,New Visitor,Organic Search,United States,US$6.49,438,111,25.34%,8,1.83%,1,0.23%,437,438,27:37:51,"2,634"
male,35-44,Returning Visitor,Direct,United States,US$5.00,89,27,30.34%,2,2.25%,1,1.12%,56,0,07:30:53,466
female,18-24,New Visitor,(Other),India,US$0.00,10,2,20.00%,0,0.00%,0,0.00%,10,10,00:14:07,32
female,18-24,New Visitor,Affiliates,India,US$0.00,12,10,83.33%,0,0.00%,0,0.00%,12,12,00:01:15,15
female,18-24,New Visitor,Affiliates,Taiwan,US$0.00,12,9,75.00%,0,0.00%,0,0.00%,12,12,00:26:13,33
female,18-24,New Visitor,Affiliates,United States,US$0.00,13,13,100.00%,0,0.00%,0,0.00%,13,13,00:00:00,13
female,18-24,New Visitor,Direct,India,US$0.00,11,4,36.36%,0,0.00%,0,0.00%,11,11,00:10:42,31
female,18-24,New Visitor,Direct,United States,US$0.00,79,24,30.38%,0,0.00%,0,0.00%,79,79,03:00:01,361
female,18-24,New Visitor,Organic Search,Australia,US$0.00,24,15,62.50%,0,0.00%,0,0.00%,24,24,01:15:07,83
female,18-24,New Visitor,Organic Search,Brazil,US$0.00,10,6,60.00%,0,0.00%,0,0.00%,10,10,00:31:48,37
female,18-24,New Visitor,Organic Search,Canada,US$0.00,31,15,48.39%,0,0.00%,0,0.00%,31,31,00:57:44,120
female,18-24,New Visitor,Organic Search,China,US$0.00,16,14,87.50%,0,0.00%,0,0.00%,16,16,00:08:37,30
female,18-24,New Visitor,Organic Search,Germany,US$0.00,36,23,63.89%,0,0.00%,0,0.00%,36,36,00:35:27,89
female,18-24,New Visitor,Organic Search,France,US$0.00,15,7,46.67%,0,0.00%,0,0.00%,15,15,00:34:51,37
female,18-24,New Visitor,Organic Search,United Kingdom,US$0.00,36,27,75.00%,0,0.00%,0,0.00%,36,36,00:44:19,87
female,18-24,New Visitor,Organic Search,Indonesia,US$0.00,19,12,63.16%,0,0.00%,0,0.00%,18,19,00:09:04,32
female,18-24,New Visitor,Organic Search,India,US$0.00,309,209,67.64%,0,0.00%,0,0.00%,309,309,08:38:38,812
female,18-24,New Visitor,Organic Search,Japan,US$0.00,12,7,58.33%,0,0.00%,0,0.00%,12,12,00:19:24,29
female,18-24,New Visitor,Organic Search,South Korea,US$0.00,19,12,63.16%,0,0.00%,0,0.00%,19,19,00:58:17,60
female,18-24,New Visitor,Organic Search,Mexico,US$0.00,17,8,47.06%,0,0.00%,0,0.00%,17,17,01:35:30,73
female,18-24,New Visitor,Organic Search,Netherlands,US$0.00,14,8,57.14%,0,0.00%,0,0.00%,14,14,00:18:59,37
female,18-24,New Visitor,Organic Search,Philippines,US$0.00,10,7,70.00%,0,0.00%,0,0.00%,10,10,00:02:53,19
female,18-24,New Visitor,Organic Search,Poland,US$0.00,14,11,78.57%,0,0.00%,0,0.00%,14,14,00:44:01,26
female,18-24,New Visitor,Organic Search,Singapore,US$0.00,42,27,64.29%,0,0.00%,0,0.00%,42,42,01:27:29,89
female,18-24,New Visitor,Organic Search,Taiwan,US$0.00,32,16,50.00%,0,0.00%,0,0.00%,32,32,01:49:07,145
female,18-24,New Visitor,Organic Search,United States,US$0.00,221,66,29.86%,1,0.45%,0,0.00%,221,221,10:48:15,"1,009"
female,18-24,New Visitor,Paid Search,United States,US$0.00,41,15,36.59%,1,2.44%,0,0.00%,41,41,02:51:28,173
female,18-24,New Visitor,Referral,United States,US$0.00,136,28,20.59%,11,8.09%,0,0.00%,135,136,13:05:06,"1,045"
female,18-24,Returning Visitor,Direct,United States,US$0.00,15,6,40.00%,0,0.00%,0,0.00%,11,0,00:38:08,50
female,18-24,Returning Visitor,Organic Search,Germany,US$0.00,14,5,35.71%,0,0.00%,0,0.00%,10,0,01:42:47,105
