# ----------------------------------------
# 1 Master View
# Sessions - Details of User - Export by Month
# 20190401-20190430
# ----------------------------------------

Gender,Age,User Type,Default Channel Grouping,Country,Total Value,Sessions,Bounces,Bounce Rate,Entered Checkout (Goal 4 Completions),Entered Checkout (Goal 4 Conversion Rate),Transactions,E-commerce Conversion Rate,Users,New Users,Session Duration,Page Views
male,45-54,New Visitor,Organic Search,United States,US$266.94,256,68,26.56%,7,2.73%,2,0.78%,256,256,13:48:36,"1,583"
female,35-44,Returning Visitor,Organic Search,Canada,US$231.11,12,6,50.00%,1,8.33%,1,8.33%,10,0,00:44:15,70
male,45-54,Returning Visitor,Paid Search,United States,US$226.91,42,13,30.95%,3,7.14%,1,2.38%,28,0,04:36:05,305
male,35-44,New Visitor,Organic Search,United States,US$133.85,626,153,24.44%,10,1.60%,2,0.32%,625,626,28:01:56,"3,451"
male,25-34,Returning Visitor,Organic Search,Canada,US$113.97,79,18,22.78%,5,6.33%,1,1.27%,52,0,07:09:22,481
male,25-34,New Visitor,Organic Search,United States,US$77.97,"1,105",287,25.97%,23,2.08%,2,0.18%,"1,103","1,105",56:34:43,"6,473"
female,45-54,New Visitor,Organic Search,United States,US$74.99,123,42,34.15%,3,2.44%,1,0.81%,123,123,04:54:19,587
female,18-24,Returning Visitor,Paid Search,United States,US$38.49,81,28,34.57%,3,3.70%,1,1.23%,46,0,06:11:11,442
male,18-24,Returning Visitor,Organic Search,United States,US$29.99,238,84,35.29%,8,3.36%,1,0.42%,168,0,14:23:48,"1,228"
female,55-64,New Visitor,Organic Search,United States,US$26.00,57,17,29.82%,3,5.26%,1,1.75%,57,57,03:23:46,284
male,18-24,New Visitor,Organic Search,United States,US$21.99,486,121,24.90%,6,1.23%,1,0.21%,486,486,27:45:48,"2,499"
male,45-54,New Visitor,(Other),United States,US$21.99,28,3,10.71%,2,7.14%,1,3.57%,28,28,01:51:20,208
female,25-34,Returning Visitor,Organic Search,United States,US$19.87,280,76,27.14%,17,6.07%,1,0.36%,194,0,24:03:32,"1,712"
female,18-24,New Visitor,(Other),India,US$0.00,11,3,27.27%,0,0.00%,0,0.00%,11,11,00:24:48,30
female,18-24,New Visitor,(Other),United States,US$0.00,16,4,25.00%,0,0.00%,0,0.00%,16,16,00:18:44,73
female,18-24,New Visitor,Affiliates,India,US$0.00,10,7,70.00%,0,0.00%,0,0.00%,10,10,00:22:43,22
female,18-24,New Visitor,Affiliates,United States,US$0.00,29,21,72.41%,0,0.00%,0,0.00%,29,29,00:31:06,51
