# ----------------------------------------
# 1 Master View
# Sessions - Details of User - Export by Month
# 20211101-20211130
# ----------------------------------------

Gender,Age,User Type,Default Channel Grouping,Country,Total Value,Sessions,Bounces,Bounce Rate,Entered Checkout (Goal 4 Completions),Entered Checkout (Goal 4 Conversion Rate),Transactions,E-commerce Conversion Rate,Users,New Users,Session Duration,Page Views
male,35-44,Returning Visitor,Direct,United Kingdom,US$64.40,86,36,41.86%,6,6.98%,1,1.16%,53,0,05:22:41,518
female,45-54,New Visitor,Direct,United Kingdom,US$62.00,30,14,46.67%,1,3.33%,1,3.33%,30,30,01:13:55,122
female,45-54,New Visitor,Direct,Canada,US$59.20,28,13,46.43%,1,3.57%,1,3.57%,28,28,01:54:27,123
female,25-34,New Visitor,Direct,Brazil,US$57.60,51,31,60.78%,1,1.96%,1,1.96%,51,51,02:26:46,171
female,25-34,New Visitor,Direct,United Kingdom,US$54.72,114,49,42.98%,1,0.88%,1,0.88%,114,114,04:37:30,428
female,18-24,Returning Visitor,Direct,Canada,US$43.60,39,19,48.72%,2,5.13%,1,2.56%,30,0,02:50:56,230
male,25-34,New Visitor,Direct,United Kingdom,US$39.60,221,92,41.63%,4,1.81%,1,0.45%,221,221,08:28:53,861
male,25-34,Returning Visitor,Direct,India,US$37.60,105,51,48.57%,8,7.62%,1,0.95%,72,0,07:23:50,787
male,35-44,New Visitor,Direct,Mexico,US$37.60,26,15,57.69%,2,7.69%,1,3.85%,26,26,01:11:33,128
male,18-24,New Visitor,Direct,United Kingdom,US$33.60,157,74,47.13%,7,4.46%,1,0.64%,157,157,06:58:58,659
male,45-54,New Visitor,Direct,Colombia,US$31.00,16,8,50.00%,1,6.25%,1,6.25%,16,16,00:59:07,76
male,45-54,New Visitor,Direct,Switzerland,US$28.00,13,8,61.54%,1,7.69%,1,7.69%,13,13,00:21:13,40
male,25-34,New Visitor,Direct,Canada,US$24.80,152,54,35.53%,8,5.26%,1,0.66%,152,152,08:57:24,841
male,35-44,New Visitor,Direct,United Kingdom,US$24.00,123,51,41.46%,2,1.63%,1,0.81%,123,123,03:58:17,455
female,55-64,Returning Visitor,Paid Search,United States,US$20.80,41,11,26.83%,2,4.88%,1,2.44%,16,0,05:22:22,422
female,18-24,New Visitor,Direct,Argentina,US$0.00,20,12,60.00%,0,0.00%,0,0.00%,20,20,00:24:51,40
female,18-24,New Visitor,Direct,Australia,US$0.00,27,16,59.26%,1,3.70%,0,0.00%,27,27,01:02:29,81
female,18-24,New Visitor,Direct,Belgium,US$0.00,25,13,52.00%,0,0.00%,0,0.00%,25,25,01:30:11,85
female,18-24,New Visitor,Direct,Brazil,US$0.00,45,29,64.44%,1,2.22%,0,0.00%,45,45,01:51:57,89
female,18-24,New Visitor,Direct,China,US$0.00,21,14,66.67%,0,0.00%,0,0.00%,21,21,00:28:58,49
female,18-24,New Visitor,Direct,Colombia,US$0.00,18,9,50.00%,0,0.00%,0,0.00%,18,18,00:26:53,32
female,18-24,New Visitor,Direct,Germany,US$0.00,63,45,71.43%,1,1.59%,0,0.00%,63,63,01:35:33,140
female,18-24,New Visitor,Direct,Spain,US$0.00,79,47,59.49%,1,1.27%,0,0.00%,79,79,02:24:10,189
female,18-24,New Visitor,Direct,France,US$0.00,137,94,68.61%,1,0.73%,0,0.00%,136,137,04:33:27,310
female,18-24,New Visitor,Direct,United Kingdom,US$0.00,109,50,45.87%,1,0.92%,0,0.00%,109,109,05:12:54,420
female,18-24,New Visitor,Direct,Hong Kong,US$0.00,21,15,71.43%,0,0.00%,0,0.00%,21,21,00:18:34,36
female,18-24,New Visitor,Direct,Indonesia,US$0.00,32,24,75.00%,0,0.00%,0,0.00%,32,32,00:18:49,64
female,18-24,New Visitor,Direct,Ireland,US$0.00,24,17,70.83%,1,4.17%,0,0.00%,24,24,00:27:49,51
female,18-24,New Visitor,Direct,India,US$0.00,241,125,51.87%,1,0.41%,0,0.00%,241,241,05:33:58,643
female,18-24,New Visitor,Direct,Italy,US$0.00,43,28,65.12%,0,0.00%,0,0.00%,43,43,01:24:36,127
female,18-24,New Visitor,Direct,Japan,US$0.00,28,18,64.29%,0,0.00%,0,0.00%,28,28,00:35:52,57
female,18-24,New Visitor,Direct,South Korea,US$0.00,55,33,60.00%,0,0.00%,0,0.00%,55,55,00:59:19,114
female,18-24,New Visitor,Direct,Morocco,US$0.00,14,6,42.86%,1,7.14%,0,0.00%,14,14,00:33:29,34
female,18-24,New Visitor,Direct,Mexico,US$0.00,33,20,60.61%,1,3.03%,0,0.00%,33,33,00:32:52,78
female,18-24,New Visitor,Direct,Netherlands,US$0.00,56,28,50.00%,0,0.00%,0,0.00%,56,56,04:45:11,180
female,18-24,New Visitor,Direct,New Zealand,US$0.00,10,6,60.00%,0,0.00%,0,0.00%,10,10,00:03:08,20
female,18-24,New Visitor,Direct,Peru,US$0.00,50,21,42.00%,0,0.00%,0,0.00%,50,50,03:56:44,221
female,18-24,New Visitor,Direct,Philippines,US$0.00,31,17,54.84%,0,0.00%,0,0.00%,31,31,01:58:49,98
female,18-24,New Visitor,Direct,Poland,US$0.00,19,8,42.11%,0,0.00%,0,0.00%,19,19,01:07:37,48
female,18-24,New Visitor,Direct,Portugal,US$0.00,10,8,80.00%,0,0.00%,0,0.00%,10,10,00:05:15,23
female,18-24,New Visitor,Direct,Russia,US$0.00,24,14,58.33%,0,0.00%,0,0.00%,24,24,00:41:00,55
female,18-24,New Visitor,Direct,Sweden,US$0.00,27,9,33.33%,0,0.00%,0,0.00%,27,27,01:56:10,86
female,18-24,New Visitor,Direct,Singapore,US$0.00,41,29,70.73%,0,0.00%,0,0.00%,41,41,01:37:58,84
female,18-24,New Visitor,Direct,Thailand,US$0.00,10,5,50.00%,0,0.00%,0,0.00%,10,10,00:04:38,22
female,18-24,New Visitor,Direct,Taiwan,US$0.00,73,47,64.38%,4,5.48%,0,0.00%,73,73,03:16:09,203
female,18-24,New Visitor,Direct,Ukraine,US$0.00,19,4,21.05%,0,0.00%,0,0.00%,19,19,02:14:44,101
female,18-24,New Visitor,Direct,Vietnam,US$0.00,17,9,52.94%,0,0.00%,0,0.00%,17,17,01:26:26,37
female,18-24,New Visitor,Display,United States,US$0.00,93,80,86.02%,0,0.00%,0,0.00%,93,93,00:19:44,120
female,18-24,New Visitor,Paid Search,Canada,US$0.00,45,36,80.00%,0,0.00%,0,0.00%,45,45,00:18:36,91
female,18-24,Returning Visitor,Direct,Belgium,US$0.00,28,17,60.71%,2,7.14%,0,0.00%,13,0,02:19:22,82
female,18-24,Returning Visitor,Direct,Germany,US$0.00,17,12,70.59%,0,0.00%,0,0.00%,12,0,00:16:34,28
female,18-24,Returning Visitor,Direct,Spain,US$0.00,36,19,52.78%,0,0.00%,0,0.00%,23,0,03:14:42,119
female,18-24,Returning Visitor,Direct,France,US$0.00,90,57,63.33%,0,0.00%,0,0.00%,48,0,06:07:11,200
female,18-24,Returning Visitor,Direct,Indonesia,US$0.00,17,5,29.41%,0,0.00%,0,0.00%,11,0,04:36:58,74
female,18-24,Returning Visitor,Direct,Ireland,US$0.00,20,7,35.00%,0,0.00%,0,0.00%,10,0,02:28:38,77
female,18-24,Returning Visitor,Direct,India,US$0.00,61,37,60.66%,0,0.00%,0,0.00%,46,0,01:28:01,159
female,18-24,Returning Visitor,Direct,Japan,US$0.00,15,7,46.67%,1,6.67%,0,0.00%,11,0,00:42:18,42
female,18-24,Returning Visitor,Direct,South Korea,US$0.00,22,12,54.55%,1,4.55%,0,0.00%,18,0,00:54:10,40
female,18-24,Returning Visitor,Direct,Mexico,US$0.00,27,11,40.74%,0,0.00%,0,0.00%,15,0,02:49:29,98
female,18-24,Returning Visitor,Direct,Netherlands,US$0.00,34,15,44.12%,0,0.00%,0,0.00%,18,0,02:09:14,116
female,18-24,Returning Visitor,Direct,Peru,US$0.00,18,11,61.11%,1,5.56%,0,0.00%,13,0,01:03:40,35
female,18-24,Returning Visitor,Direct,Sweden,US$0.00,16,8,50.00%,0,0.00%,0,0.00%,11,0,01:11:17,74
female,18-24,Returning Visitor,Direct,Singapore,US$0.00,30,16,53.33%,0,0.00%,0,0.00%,17,0,01:52:12,76
female,18-24,Returning Visitor,Display,United States,US$0.00,12,10,83.33%,0,0.00%,0,0.00%,12,0,00:01:54,19
female,25-34,New Visitor,Direct,United Arab Emirates,US$0.00,10,4,40.00%,0,0.00%,0,0.00%,10,10,00:31:59,76
female,25-34,New Visitor,Direct,Argentina,US$0.00,19,13,68.42%,0,0.00%,0,0.00%,19,19,00:29:00,32
female,25-34,New Visitor,Direct,Australia,US$0.00,42,26,61.90%,2,4.76%,0,0.00%,41,42,01:37:25,121
female,25-34,New Visitor,Direct,Belgium,US$0.00,10,5,50.00%,0,0.00%,0,0.00%,10,10,01:01:45,42
female,25-34,New Visitor,Direct,Switzerland,US$0.00,19,8,42.11%,0,0.00%,0,0.00%,19,19,00:40:43,103
female,25-34,New Visitor,Direct,Chile,US$0.00,14,8,57.14%,0,0.00%,0,0.00%,14,14,00:15:06,32
female,25-34,New Visitor,Direct,China,US$0.00,19,12,63.16%,1,5.26%,0,0.00%,19,19,00:51:36,66
female,25-34,New Visitor,Direct,Colombia,US$0.00,35,20,57.14%,1,2.86%,0,0.00%,35,35,00:49:11,90
female,25-34,New Visitor,Direct,Germany,US$0.00,67,42,62.69%,0,0.00%,0,0.00%,67,67,02:50:59,199
female,25-34,New Visitor,Direct,Spain,US$0.00,68,42,61.76%,0,0.00%,0,0.00%,68,68,01:56:24,190
female,25-34,New Visitor,Direct,France,US$0.00,73,51,69.86%,1,1.37%,0,0.00%,73,73,02:21:19,137
female,25-34,New Visitor,Direct,Hong Kong,US$0.00,18,11,61.11%,1,5.56%,0,0.00%,18,18,00:45:09,75
female,25-34,New Visitor,Direct,Indonesia,US$0.00,13,9,69.23%,0,0.00%,0,0.00%,13,13,00:22:15,30
female,25-34,New Visitor,Direct,Ireland,US$0.00,47,29,61.70%,1,2.13%,0,0.00%,47,47,01:52:12,127
female,25-34,New Visitor,Direct,India,US$0.00,169,91,53.85%,5,2.96%,0,0.00%,168,169,06:35:36,635
female,25-34,New Visitor,Direct,Italy,US$0.00,20,13,65.00%,0,0.00%,0,0.00%,20,20,00:58:40,57
female,25-34,New Visitor,Direct,Japan,US$0.00,51,25,49.02%,2,3.92%,0,0.00%,51,51,01:27:56,181
female,25-34,New Visitor,Direct,South Korea,US$0.00,89,52,58.43%,0,0.00%,0,0.00%,89,89,02:38:54,175
female,25-34,New Visitor,Direct,Mexico,US$0.00,26,17,65.38%,0,0.00%,0,0.00%,26,26,00:35:57,98
female,25-34,New Visitor,Direct,Malaysia,US$0.00,21,19,90.48%,0,0.00%,0,0.00%,21,21,00:01:17,23
female,25-34,New Visitor,Direct,Netherlands,US$0.00,44,26,59.09%,2,4.55%,0,0.00%,44,44,02:00:55,142
female,25-34,New Visitor,Direct,Norway,US$0.00,12,2,16.67%,1,8.33%,0,0.00%,12,12,01:15:13,108
female,25-34,New Visitor,Direct,New Zealand,US$0.00,10,3,30.00%,1,10.00%,0,0.00%,10,10,00:22:51,39
female,25-34,New Visitor,Direct,Peru,US$0.00,40,21,52.50%,0,0.00%,0,0.00%,40,40,03:25:58,102
female,25-34,New Visitor,Direct,Philippines,US$0.00,28,20,71.43%,0,0.00%,0,0.00%,28,28,00:31:00,70
female,25-34,New Visitor,Direct,Poland,US$0.00,30,17,56.67%,1,3.33%,0,0.00%,30,30,01:04:56,148
female,25-34,New Visitor,Direct,Portugal,US$0.00,14,9,64.29%,0,0.00%,0,0.00%,14,14,00:31:33,53
female,25-34,New Visitor,Direct,Russia,US$0.00,24,14,58.33%,0,0.00%,0,0.00%,24,24,00:29:26,50
female,25-34,New Visitor,Direct,Sweden,US$0.00,23,15,65.22%,0,0.00%,0,0.00%,23,23,00:17:27,48
female,25-34,New Visitor,Direct,Singapore,US$0.00,67,31,46.27%,2,2.99%,0,0.00%,67,67,03:47:23,309
female,25-34,New Visitor,Direct,Thailand,US$0.00,20,12,60.00%,0,0.00%,0,0.00%,20,20,00:33:08,47
female,25-34,New Visitor,Direct,Taiwan,US$0.00,77,42,54.55%,2,2.60%,0,0.00%,77,77,02:29:17,271
female,25-34,New Visitor,Direct,Ukraine,US$0.00,17,7,41.18%,0,0.00%,0,0.00%,17,17,00:45:47,69
female,25-34,New Visitor,Direct,Vietnam,US$0.00,13,5,38.46%,0,0.00%,0,0.00%,13,13,01:33:38,70
female,25-34,New Visitor,Display,United States,US$0.00,75,64,85.33%,0,0.00%,0,0.00%,75,75,00:38:13,250
female,25-34,New Visitor,Paid Search,Canada,US$0.00,41,28,68.29%,0,0.00%,0,0.00%,41,41,00:18:46,75
female,25-34,Returning Visitor,Direct,Australia,US$0.00,12,6,50.00%,1,8.33%,0,0.00%,10,0,00:58:26,59
female,25-34,Returning Visitor,Direct,Germany,US$0.00,39,19,48.72%,0,0.00%,0,0.00%,19,0,00:56:25,146
female,25-34,Returning Visitor,Direct,Spain,US$0.00,30,18,60.00%,1,3.33%,0,0.00%,20,0,01:52:28,109
female,25-34,Returning Visitor,Direct,France,US$0.00,23,14,60.87%,0,0.00%,0,0.00%,17,0,00:37:18,38
female,25-34,Returning Visitor,Direct,Ireland,US$0.00,29,18,62.07%,1,3.45%,0,0.00%,21,0,01:17:12,84
female,25-34,Returning Visitor,Direct,Japan,US$0.00,19,6,31.58%,2,10.53%,0,0.00%,10,0,02:53:38,111
female,25-34,Returning Visitor,Direct,South Korea,US$0.00,43,22,51.16%,1,2.33%,0,0.00%,27,0,02:23:27,137
female,25-34,Returning Visitor,Direct,Netherlands,US$0.00,20,15,75.00%,0,0.00%,0,0.00%,10,0,00:22:41,27
female,25-34,Returning Visitor,Direct,Peru,US$0.00,19,11,57.89%,2,10.53%,0,0.00%,11,0,01:21:57,52
female,25-34,Returning Visitor,Direct,Singapore,US$0.00,64,26,40.62%,6,9.38%,0,0.00%,22,0,05:49:11,328
female,25-34,Returning Visitor,Direct,Taiwan,US$0.00,27,12,44.44%,1,3.70%,0,0.00%,23,0,01:18:16,106
female,35-44,New Visitor,Direct,Argentina,US$0.00,12,8,66.67%,0,0.00%,0,0.00%,12,12,00:34:38,19
female,35-44,New Visitor,Direct,Australia,US$0.00,15,8,53.33%,1,6.67%,0,0.00%,15,15,00:48:03,46
female,35-44,New Visitor,Direct,Brazil,US$0.00,16,9,56.25%,0,0.00%,0,0.00%,16,16,00:15:33,43
female,35-44,New Visitor,Direct,Canada,US$0.00,49,21,42.86%,2,4.08%,0,0.00%,49,49,05:03:44,269
female,35-44,New Visitor,Direct,Switzerland,US$0.00,11,5,45.45%,0,0.00%,0,0.00%,11,11,00:20:25,35
female,35-44,New Visitor,Direct,Chile,US$0.00,11,4,36.36%,1,9.09%,0,0.00%,11,11,00:14:07,26
female,35-44,New Visitor,Direct,Colombia,US$0.00,14,9,64.29%,0,0.00%,0,0.00%,14,14,00:34:48,29
female,35-44,New Visitor,Direct,Germany,US$0.00,32,18,56.25%,0,0.00%,0,0.00%,32,32,00:44:25,72
female,35-44,New Visitor,Direct,Spain,US$0.00,63,31,49.21%,0,0.00%,0,0.00%,63,63,03:19:06,155
female,35-44,New Visitor,Direct,France,US$0.00,28,17,60.71%,0,0.00%,0,0.00%,28,28,01:09:42,63
female,35-44,New Visitor,Direct,United Kingdom,US$0.00,67,29,43.28%,1,1.49%,0,0.00%,67,67,03:20:04,281
female,35-44,New Visitor,Direct,Ireland,US$0.00,19,11,57.89%,0,0.00%,0,0.00%,19,19,00:09:19,33
female,35-44,New Visitor,Direct,India,US$0.00,71,44,61.97%,3,4.23%,0,0.00%,71,71,02:04:01,232
female,35-44,New Visitor,Direct,Italy,US$0.00,15,9,60.00%,0,0.00%,0,0.00%,15,15,00:17:32,41
female,35-44,New Visitor,Direct,Japan,US$0.00,29,19,65.52%,0,0.00%,0,0.00%,29,29,01:09:25,64
female,35-44,New Visitor,Direct,South Korea,US$0.00,21,10,47.62%,0,0.00%,0,0.00%,21,21,00:38:45,42
female,35-44,New Visitor,Direct,Mexico,US$0.00,17,12,70.59%,0,0.00%,0,0.00%,17,17,00:15:13,41
female,35-44,New Visitor,Direct,Netherlands,US$0.00,16,11,68.75%,0,0.00%,0,0.00%,16,16,00:32:43,27
female,35-44,New Visitor,Direct,Peru,US$0.00,13,4,30.77%,1,7.69%,0,0.00%,13,13,00:47:30,57
female,35-44,New Visitor,Direct,Sweden,US$0.00,13,9,69.23%,0,0.00%,0,0.00%,13,13,00:22:09,35
female,35-44,New Visitor,Direct,Singapore,US$0.00,47,26,55.32%,2,4.26%,0,0.00%,47,47,02:05:10,186
female,35-44,New Visitor,Direct,Thailand,US$0.00,15,9,60.00%,0,0.00%,0,0.00%,15,15,01:17:42,71
female,35-44,New Visitor,Direct,Türkiye,US$0.00,11,5,45.45%,0,0.00%,0,0.00%,11,11,01:14:43,54
female,35-44,New Visitor,Direct,Taiwan,US$0.00,38,23,60.53%,1,2.63%,0,0.00%,38,38,01:02:29,119
female,35-44,New Visitor,Display,United States,US$0.00,82,68,82.93%,0,0.00%,0,0.00%,82,82,00:10:30,105
female,35-44,New Visitor,Paid Search,Canada,US$0.00,38,29,76.32%,0,0.00%,0,0.00%,38,38,00:10:08,57
female,35-44,Returning Visitor,Direct,Canada,US$0.00,29,8,27.59%,4,13.79%,0,0.00%,13,0,03:57:56,241
female,35-44,Returning Visitor,Direct,India,US$0.00,22,12,54.55%,1,4.55%,0,0.00%,11,0,01:18:07,81
female,35-44,Returning Visitor,Direct,South Korea,US$0.00,20,9,45.00%,1,5.00%,0,0.00%,10,0,01:35:27,192
female,45-54,New Visitor,Direct,Argentina,US$0.00,11,6,54.55%,1,9.09%,0,0.00%,11,11,00:08:30,23
female,45-54,New Visitor,Direct,Belgium,US$0.00,16,10,62.50%,0,0.00%,0,0.00%,16,16,00:15:27,44
female,45-54,New Visitor,Direct,Spain,US$0.00,42,28,66.67%,1,2.38%,0,0.00%,42,42,02:26:17,105
female,45-54,New Visitor,Direct,Ireland,US$0.00,14,9,64.29%,0,0.00%,0,0.00%,14,14,00:25:05,35
female,45-54,New Visitor,Direct,India,US$0.00,39,24,61.54%,0,0.00%,0,0.00%,39,39,02:06:56,115
female,45-54,New Visitor,Direct,South Korea,US$0.00,15,6,40.00%,0,0.00%,0,0.00%,15,15,01:05:55,59
female,45-54,New Visitor,Direct,Netherlands,US$0.00,19,8,42.11%,0,0.00%,0,0.00%,19,19,02:22:58,86
female,45-54,New Visitor,Direct,Singapore,US$0.00,37,16,43.24%,0,0.00%,0,0.00%,37,37,03:04:52,153
female,45-54,New Visitor,Direct,Taiwan,US$0.00,21,14,66.67%,1,4.76%,0,0.00%,21,21,00:16:41,49
