# ----------------------------------------
# 1 Master View
# Sessions - Details of User - Export by Month
# 20191201-20191231
# ----------------------------------------

Gender,Age,User Type,Default Channel Grouping,Country,Total Value,Sessions,Bounces,Bounce Rate,Entered Checkout (Goal 4 Completions),Entered Checkout (Goal 4 Conversion Rate),Transactions,E-commerce Conversion Rate,Users,New Users,Session Duration,Page Views
male,25-34,Returning Visitor,Organic Search,United States,US$119.85,386,106,27.46%,12,3.11%,2,0.52%,263,0,28:08:32,"2,786"
female,25-34,Returning Visitor,Organic Search,United States,US$104.50,266,74,27.82%,16,6.02%,2,0.75%,147,0,20:39:42,"1,709"
male,25-34,New Visitor,Organic Search,United States,US$99.80,595,222,37.31%,7,1.18%,2,0.34%,595,595,25:03:57,"2,830"
female,35-44,New Visitor,Paid Search,United States,US$85.00,43,12,27.91%,2,4.65%,1,2.33%,43,43,03:03:44,363
male,35-44,New Visitor,Direct,United States,US$62.50,376,102,27.13%,6,1.60%,1,0.27%,374,376,14:56:35,"1,764"
female,25-34,New Visitor,Direct,United States,US$60.00,371,104,28.03%,8,2.16%,1,0.27%,369,371,18:25:56,"1,740"
female,65+,New Visitor,Organic Search,United States,US$60.00,17,6,35.29%,1,5.88%,1,5.88%,17,17,01:10:19,131
female,18-24,New Visitor,Organic Search,United States,US$30.00,151,62,41.06%,6,3.97%,1,0.66%,151,151,06:21:22,639
male,45-54,Returning Visitor,Direct,United States,US$30.00,36,10,27.78%,1,2.78%,1,2.78%,23,0,02:38:29,159
male,18-24,Returning Visitor,Organic Search,United States,US$13.20,142,37,26.06%,6,4.23%,1,0.70%,85,0,10:37:43,882
male,18-24,New Visitor,Organic Search,United States,US$12.00,211,77,36.49%,3,1.42%,1,0.47%,208,211,08:57:37,"1,051"
male,35-44,Returning Visitor,Direct,United States,US$10.50,110,50,45.45%,3,2.73%,1,0.91%,61,0,03:14:31,432
male,55-64,New Visitor,Organic Search,United States,US$9.00,54,17,31.48%,2,3.70%,1,1.85%,54,54,04:03:06,318
female,18-24,New Visitor,Direct,India,US$0.00,10,5,50.00%,0,0.00%,0,0.00%,10,10,00:11:44,32
female,18-24,New Visitor,Direct,United States,US$0.00,128,36,28.12%,4,3.12%,0,0.00%,127,128,07:46:45,665
female,18-24,New Visitor,Organic Search,Belgium,US$0.00,15,13,86.67%,0,0.00%,0,0.00%,15,15,00:02:34,17
female,18-24,New Visitor,Organic Search,Canada,US$0.00,11,3,27.27%,0,0.00%,0,0.00%,11,11,00:32:52,37
female,18-24,New Visitor,Organic Search,Germany,US$0.00,23,17,73.91%,0,0.00%,0,0.00%,23,23,00:19:09,61
female,18-24,New Visitor,Organic Search,Spain,US$0.00,19,16,84.21%,0,0.00%,0,0.00%,19,19,00:34:37,23
female,18-24,New Visitor,Organic Search,France,US$0.00,27,18,66.67%,0,0.00%,0,0.00%,27,27,00:53:30,56
female,18-24,New Visitor,Organic Search,United Kingdom,US$0.00,18,17,94.44%,0,0.00%,0,0.00%,18,18,00:00:42,19
female,18-24,New Visitor,Organic Search,India,US$0.00,78,59,75.64%,0,0.00%,0,0.00%,78,78,01:06:57,147
female,18-24,New Visitor,Organic Search,South Korea,US$0.00,13,5,38.46%,0,0.00%,0,0.00%,13,13,00:25:45,33
female,18-24,New Visitor,Organic Search,Netherlands,US$0.00,21,15,71.43%,0,0.00%,0,0.00%,21,21,00:32:38,29
female,18-24,New Visitor,Organic Search,Poland,US$0.00,11,9,81.82%,0,0.00%,0,0.00%,11,11,00:01:49,15
female,18-24,New Visitor,Organic Search,Portugal,US$0.00,11,7,63.64%,0,0.00%,0,0.00%,11,11,00:06:29,27
female,18-24,New Visitor,Organic Search,Taiwan,US$0.00,10,3,30.00%,0,0.00%,0,0.00%,10,10,01:03:27,43
female,18-24,New Visitor,Paid Search,United States,US$0.00,25,7,28.00%,2,8.00%,0,0.00%,25,25,01:36:52,152
female,18-24,New Visitor,Referral,South Korea,US$0.00,13,8,61.54%,0,0.00%,0,0.00%,13,13,00:38:31,21
female,18-24,New Visitor,Referral,United States,US$0.00,61,14,22.95%,3,4.92%,0,0.00%,60,61,08:00:11,627
female,18-24,Returning Visitor,Direct,United States,US$0.00,45,16,35.56%,1,2.22%,0,0.00%,34,0,02:35:19,237
female,18-24,Returning Visitor,Organic Search,France,US$0.00,24,15,62.50%,0,0.00%,0,0.00%,15,0,00:28:27,39
female,18-24,Returning Visitor,Organic Search,India,US$0.00,26,15,57.69%,0,0.00%,0,0.00%,19,0,00:30:31,55
female,18-24,Returning Visitor,Organic Search,United States,US$0.00,107,29,27.10%,2,1.87%,0,0.00%,64,0,06:08:50,569
female,18-24,Returning Visitor,Paid Search,United States,US$0.00,42,7,16.67%,0,0.00%,0,0.00%,24,0,03:19:18,314
female,18-24,Returning Visitor,Referral,United States,US$0.00,108,21,19.44%,11,10.19%,0,0.00%,68,0,11:17:58,867
female,25-34,New Visitor,(Other),United States,US$0.00,15,6,40.00%,0,0.00%,0,0.00%,15,15,01:39:35,138
female,25-34,New Visitor,Direct,Canada,US$0.00,12,6,50.00%,1,8.33%,0,0.00%,12,12,00:28:42,64
female,25-34,New Visitor,Direct,United Kingdom,US$0.00,16,4,25.00%,0,0.00%,0,0.00%,16,16,00:23:03,55
female,25-34,New Visitor,Direct,India,US$0.00,15,4,26.67%,0,0.00%,0,0.00%,15,15,00:07:57,31
female,25-34,New Visitor,Direct,Japan,US$0.00,13,5,38.46%,0,0.00%,0,0.00%,13,13,00:55:36,93
female,25-34,New Visitor,Direct,South Korea,US$0.00,15,8,53.33%,0,0.00%,0,0.00%,15,15,00:32:29,38
