# ----------------------------------------
# 1 Master View
# Sessions - Details of User - Export by Month
# 20220401-20220430
# ----------------------------------------

Gender,Age,User Type,Default Channel Grouping,Country,Total Value,Sessions,Bounces,Bounce Rate,Entered Checkout (Goal 4 Completions),Entered Checkout (Goal 4 Conversion Rate),Transactions,E-commerce Conversion Rate,Users,New Users,Session Duration,Page Views
female,65+,New Visitor,Direct,United States,US$529.64,80,18,22.50%,7,8.75%,7,8.75%,80,80,06:39:45,602
male,25-34,Returning Visitor,Paid Search,United States,US$505.60,186,67,36.02%,14,7.53%,7,3.76%,100,0,11:17:26,"1,298"
female,25-34,Returning Visitor,Direct,United Kingdom,US$503.98,110,32,29.09%,12,10.91%,7,6.36%,64,0,10:32:28,870
female,25-34,Returning Visitor,Direct,Canada,US$497.80,77,28,36.36%,10,12.99%,4,5.19%,40,0,09:12:59,728
male,45-54,New Visitor,Paid Search,United States,US$478.08,90,49,54.44%,4,4.44%,2,2.22%,90,90,03:24:05,431
male,18-24,New Visitor,Paid Search,United States,US$412.80,155,68,43.87%,6,3.87%,4,2.58%,155,155,05:24:08,821
male,25-34,New Visitor,Direct,United Kingdom,US$412.00,336,122,36.31%,17,5.06%,2,0.60%,336,336,14:03:54,"1,544"
female,25-34,New Visitor,Direct,United Kingdom,US$307.20,154,59,38.31%,4,2.60%,1,0.65%,154,154,08:40:08,696
female,45-54,New Visitor,Paid Search,United States,US$279.60,59,40,67.80%,4,6.78%,4,6.78%,59,59,02:36:49,261
male,35-44,New Visitor,Direct,Ireland,US$279.20,20,11,55.00%,2,10.00%,1,5.00%,20,20,01:09:05,170
male,25-34,Returning Visitor,Direct,South Korea,US$256.00,35,12,34.29%,4,11.43%,1,2.86%,21,0,01:49:00,191
male,35-44,Returning Visitor,Direct,Canada,US$250.40,105,44,41.90%,6,5.71%,2,1.90%,47,0,09:28:07,684
male,25-34,Returning Visitor,Direct,Singapore,US$241.98,15,5,33.33%,1,6.67%,1,6.67%,12,0,02:12:16,239
male,35-44,New Visitor,Paid Search,United States,US$241.00,158,76,48.10%,6,3.80%,3,1.90%,158,158,07:42:26,897
female,65+,Returning Visitor,Direct,United States,US$228.80,36,10,27.78%,6,16.67%,4,11.11%,24,0,04:49:28,362
female,18-24,Returning Visitor,Direct,Canada,US$209.60,85,33,38.82%,4,4.71%,1,1.18%,50,0,05:06:11,414
male,35-44,Returning Visitor,Paid Search,United States,US$209.20,150,55,36.67%,9,6.00%,3,2.00%,76,0,10:00:36,867
female,18-24,New Visitor,Paid Search,United States,US$188.80,118,59,50.00%,5,4.24%,2,1.69%,117,118,06:48:53,585
female,25-34,New Visitor,Paid Search,United States,US$188.80,119,67,56.30%,2,1.68%,2,1.68%,119,119,05:20:25,647
male,35-44,New Visitor,Direct,United Kingdom,US$162.40,169,62,36.69%,8,4.73%,2,1.18%,169,169,06:22:53,836
male,18-24,Returning Visitor,Direct,United Kingdom,US$161.66,133,53,39.85%,6,4.51%,3,2.26%,78,0,09:48:04,726
male,25-34,New Visitor,Direct,Canada,US$154.40,200,56,28.00%,11,5.50%,1,0.50%,200,200,09:08:57,"1,103"
male,18-24,Returning Visitor,Direct,Canada,US$126.40,89,46,51.69%,2,2.25%,1,1.12%,44,0,05:38:49,530
female,35-44,Returning Visitor,Paid Search,United States,US$122.90,104,35,33.65%,6,5.77%,2,1.92%,48,0,10:32:50,707
female,35-44,Returning Visitor,Direct,United Kingdom,US$121.20,57,28,49.12%,4,7.02%,3,5.26%,30,0,02:58:28,276
female,18-24,Returning Visitor,Direct,India,US$102.80,59,28,47.46%,5,8.47%,1,1.69%,37,0,04:56:12,296
male,35-44,Returning Visitor,Direct,United Kingdom,US$99.20,92,42,45.65%,4,4.35%,1,1.09%,48,0,06:59:27,427
male,25-34,Returning Visitor,Direct,United Kingdom,US$92.00,145,65,44.83%,6,4.14%,2,1.38%,101,0,06:49:31,719
female,35-44,New Visitor,Direct,Brazil,US$85.60,23,12,52.17%,1,4.35%,1,4.35%,23,23,01:20:37,134
female,18-24,New Visitor,Direct,Canada,US$68.40,98,43,43.88%,1,1.02%,1,1.02%,98,98,04:00:10,380
female,45-54,New Visitor,Direct,United Kingdom,US$67.20,34,11,32.35%,2,5.88%,1,2.94%,34,34,01:10:14,195
male,35-44,Returning Visitor,Direct,Japan,US$66.00,26,10,38.46%,1,3.85%,1,3.85%,19,0,01:33:26,112
female,35-44,New Visitor,Paid Search,United States,US$55.20,105,58,55.24%,4,3.81%,1,0.95%,105,105,02:32:57,498
male,25-34,Returning Visitor,Direct,India,US$55.20,144,77,53.47%,3,2.08%,1,0.69%,84,0,08:31:33,545
female,65+,New Visitor,Paid Search,United States,US$43.25,19,9,47.37%,1,5.26%,1,5.26%,19,19,00:56:17,126
male,45-54,New Visitor,Direct,United Kingdom,US$40.80,75,32,42.67%,3,4.00%,1,1.33%,75,75,03:05:29,292
female,18-24,New Visitor,Direct,Brazil,US$38.40,45,22,48.89%,1,2.22%,1,2.22%,45,45,01:45:33,159
female,18-24,New Visitor,Direct,United Kingdom,US$36.00,144,65,45.14%,6,4.17%,1,0.69%,144,144,05:21:56,588
female,45-54,Returning Visitor,Paid Search,United States,US$30.00,33,18,54.55%,2,6.06%,1,3.03%,24,0,00:42:09,118
male,55-64,Returning Visitor,Paid Search,United States,US$20.00,40,18,45.00%,1,2.50%,1,2.50%,25,0,02:05:36,162
female,18-24,New Visitor,Direct,Argentina,US$0.00,13,11,84.62%,0,0.00%,0,0.00%,13,13,00:10:44,24
female,18-24,New Visitor,Direct,Australia,US$0.00,41,26,63.41%,2,4.88%,0,0.00%,41,41,01:25:45,144
female,18-24,New Visitor,Direct,Belgium,US$0.00,16,8,50.00%,0,0.00%,0,0.00%,16,16,01:04:40,72
female,18-24,New Visitor,Direct,Switzerland,US$0.00,10,8,80.00%,0,0.00%,0,0.00%,10,10,00:06:11,14
female,18-24,New Visitor,Direct,China,US$0.00,22,19,86.36%,0,0.00%,0,0.00%,22,22,00:04:05,31
female,18-24,New Visitor,Direct,Colombia,US$0.00,34,18,52.94%,1,2.94%,0,0.00%,34,34,00:33:18,80
female,18-24,New Visitor,Direct,Germany,US$0.00,49,23,46.94%,3,6.12%,0,0.00%,49,49,02:07:38,204
female,18-24,New Visitor,Direct,Denmark,US$0.00,19,10,52.63%,1,5.26%,0,0.00%,19,19,00:17:18,68
female,18-24,New Visitor,Direct,Spain,US$0.00,53,34,64.15%,0,0.00%,0,0.00%,53,53,01:27:08,114
female,18-24,New Visitor,Direct,France,US$0.00,146,86,58.90%,2,1.37%,0,0.00%,146,146,05:48:07,363
female,18-24,New Visitor,Direct,Hong Kong,US$0.00,29,17,58.62%,0,0.00%,0,0.00%,29,29,03:10:55,144
female,18-24,New Visitor,Direct,Indonesia,US$0.00,31,19,61.29%,0,0.00%,0,0.00%,31,31,00:20:58,57
female,18-24,New Visitor,Direct,Ireland,US$0.00,10,3,30.00%,1,10.00%,0,0.00%,10,10,00:30:29,55
female,18-24,New Visitor,Direct,India,US$0.00,259,138,53.28%,2,0.77%,0,0.00%,259,259,08:20:17,713
female,18-24,New Visitor,Direct,Italy,US$0.00,33,18,54.55%,0,0.00%,0,0.00%,33,33,01:26:14,83
female,18-24,New Visitor,Direct,Japan,US$0.00,88,53,60.23%,0,0.00%,0,0.00%,88,88,03:19:43,241
female,18-24,New Visitor,Direct,South Korea,US$0.00,46,32,69.57%,0,0.00%,0,0.00%,46,46,00:54:52,106
female,18-24,New Visitor,Direct,Sri Lanka,US$0.00,12,5,41.67%,1,8.33%,0,0.00%,12,12,00:46:01,44
female,18-24,New Visitor,Direct,Mexico,US$0.00,18,9,50.00%,2,11.11%,0,0.00%,18,18,02:14:08,85
female,18-24,New Visitor,Direct,Malaysia,US$0.00,20,12,60.00%,0,0.00%,0,0.00%,20,20,00:38:57,41
female,18-24,New Visitor,Direct,Nigeria,US$0.00,15,6,40.00%,1,6.67%,0,0.00%,15,15,01:17:51,62
female,18-24,New Visitor,Direct,Netherlands,US$0.00,36,26,72.22%,0,0.00%,0,0.00%,36,36,00:32:55,59
female,18-24,New Visitor,Direct,Peru,US$0.00,48,26,54.17%,0,0.00%,0,0.00%,48,48,03:26:25,100
female,18-24,New Visitor,Direct,Philippines,US$0.00,38,21,55.26%,0,0.00%,0,0.00%,37,38,02:04:53,121
female,18-24,New Visitor,Direct,Pakistan,US$0.00,18,5,27.78%,0,0.00%,0,0.00%,18,18,00:52:47,53
female,18-24,New Visitor,Direct,Poland,US$0.00,32,15,46.88%,0,0.00%,0,0.00%,32,32,01:27:11,79
female,18-24,New Visitor,Direct,Portugal,US$0.00,12,3,25.00%,0,0.00%,0,0.00%,12,12,01:23:41,42
female,18-24,New Visitor,Direct,Sweden,US$0.00,13,2,15.38%,3,23.08%,0,0.00%,13,13,01:09:55,72
female,18-24,New Visitor,Direct,Singapore,US$0.00,47,26,55.32%,0,0.00%,0,0.00%,47,47,02:04:32,123
female,18-24,New Visitor,Direct,Türkiye,US$0.00,11,4,36.36%,0,0.00%,0,0.00%,11,11,00:37:16,26
female,18-24,New Visitor,Direct,Taiwan,US$0.00,61,40,65.57%,0,0.00%,0,0.00%,61,61,02:35:18,164
female,18-24,New Visitor,Direct,Vietnam,US$0.00,21,13,61.90%,1,4.76%,0,0.00%,21,21,00:46:50,46
female,18-24,New Visitor,Display,United States,US$0.00,244,221,90.57%,1,0.41%,0,0.00%,244,244,01:13:01,324
female,18-24,New Visitor,Paid Search,Canada,US$0.00,33,26,78.79%,0,0.00%,0,0.00%,33,33,00:03:24,42
female,18-24,Returning Visitor,Direct,Germany,US$0.00,18,14,77.78%,0,0.00%,0,0.00%,10,0,00:03:38,30
female,18-24,Returning Visitor,Direct,Spain,US$0.00,26,14,53.85%,0,0.00%,0,0.00%,15,0,01:55:20,61
female,18-24,Returning Visitor,Direct,France,US$0.00,65,34,52.31%,2,3.08%,0,0.00%,40,0,07:04:54,275
female,18-24,Returning Visitor,Direct,United Kingdom,US$0.00,97,44,45.36%,6,6.19%,0,0.00%,55,0,05:44:30,514
female,18-24,Returning Visitor,Direct,Italy,US$0.00,22,14,63.64%,0,0.00%,0,0.00%,11,0,00:51:45,58
female,18-24,Returning Visitor,Direct,Japan,US$0.00,24,13,54.17%,1,4.17%,0,0.00%,16,0,01:35:32,95
female,18-24,Returning Visitor,Direct,South Korea,US$0.00,15,5,33.33%,0,0.00%,0,0.00%,11,0,00:54:20,62
female,18-24,Returning Visitor,Direct,Netherlands,US$0.00,15,11,73.33%,0,0.00%,0,0.00%,11,0,00:30:08,19
female,18-24,Returning Visitor,Direct,Peru,US$0.00,29,22,75.86%,0,0.00%,0,0.00%,20,0,02:09:54,64
female,18-24,Returning Visitor,Direct,Philippines,US$0.00,21,5,23.81%,2,9.52%,0,0.00%,13,0,02:01:13,122
female,18-24,Returning Visitor,Direct,Singapore,US$0.00,32,16,50.00%,2,6.25%,0,0.00%,15,0,01:05:46,99
female,18-24,Returning Visitor,Direct,Taiwan,US$0.00,13,8,61.54%,0,0.00%,0,0.00%,12,0,00:04:12,24
female,18-24,Returning Visitor,Display,United States,US$0.00,49,40,81.63%,0,0.00%,0,0.00%,33,0,01:00:57,76
female,25-34,New Visitor,Direct,Argentina,US$0.00,18,10,55.56%,0,0.00%,0,0.00%,18,18,00:28:41,31
female,25-34,New Visitor,Direct,Australia,US$0.00,38,19,50.00%,0,0.00%,0,0.00%,38,38,01:12:56,125
female,25-34,New Visitor,Direct,Belgium,US$0.00,11,7,63.64%,0,0.00%,0,0.00%,11,11,00:09:49,21
female,25-34,New Visitor,Direct,Brazil,US$0.00,59,38,64.41%,1,1.69%,0,0.00%,59,59,02:13:35,128
female,25-34,New Visitor,Direct,Canada,US$0.00,99,43,43.43%,2,2.02%,0,0.00%,99,99,03:32:10,389
female,25-34,New Visitor,Direct,Switzerland,US$0.00,17,8,47.06%,0,0.00%,0,0.00%,17,17,00:32:37,66
female,25-34,New Visitor,Direct,Chile,US$0.00,13,8,61.54%,0,0.00%,0,0.00%,13,13,00:50:18,42
female,25-34,New Visitor,Direct,China,US$0.00,27,19,70.37%,1,3.70%,0,0.00%,27,27,00:32:24,44
female,25-34,New Visitor,Direct,Colombia,US$0.00,29,17,58.62%,0,0.00%,0,0.00%,29,29,00:34:47,95
female,25-34,New Visitor,Direct,Germany,US$0.00,48,28,58.33%,0,0.00%,0,0.00%,48,48,01:06:43,112
female,25-34,New Visitor,Direct,Denmark,US$0.00,18,12,66.67%,0,0.00%,0,0.00%,17,18,00:46:07,41
female,25-34,New Visitor,Direct,Spain,US$0.00,72,45,62.50%,0,0.00%,0,0.00%,72,72,02:59:43,150
female,25-34,New Visitor,Direct,France,US$0.00,70,44,62.86%,1,1.43%,0,0.00%,70,70,04:08:26,242
female,25-34,New Visitor,Direct,Hong Kong,US$0.00,25,16,64.00%,0,0.00%,0,0.00%,25,25,00:19:54,48
female,25-34,New Visitor,Direct,Hungary,US$0.00,10,0,0.00%,0,0.00%,0,0.00%,10,10,00:50:15,59
female,25-34,New Visitor,Direct,Indonesia,US$0.00,17,7,41.18%,0,0.00%,0,0.00%,17,17,00:21:48,37
female,25-34,New Visitor,Direct,Ireland,US$0.00,25,14,56.00%,0,0.00%,0,0.00%,25,25,00:55:03,69
female,25-34,New Visitor,Direct,Israel,US$0.00,12,3,25.00%,1,8.33%,0,0.00%,12,12,00:28:39,64
female,25-34,New Visitor,Direct,India,US$0.00,197,98,49.75%,3,1.52%,0,0.00%,196,197,06:01:02,516
female,25-34,New Visitor,Direct,Italy,US$0.00,28,14,50.00%,0,0.00%,0,0.00%,28,28,01:52:41,116
female,25-34,New Visitor,Direct,Japan,US$0.00,65,45,69.23%,0,0.00%,0,0.00%,65,65,02:00:27,210
female,25-34,New Visitor,Direct,South Korea,US$0.00,87,46,52.87%,1,1.15%,0,0.00%,87,87,03:32:26,294
female,25-34,New Visitor,Direct,Mexico,US$0.00,28,16,57.14%,0,0.00%,0,0.00%,28,28,01:53:27,134
female,25-34,New Visitor,Direct,Malaysia,US$0.00,13,6,46.15%,0,0.00%,0,0.00%,13,13,01:30:55,68
female,25-34,New Visitor,Direct,Netherlands,US$0.00,30,18,60.00%,0,0.00%,0,0.00%,30,30,00:28:02,67
female,25-34,New Visitor,Direct,Peru,US$0.00,38,27,71.05%,2,5.26%,0,0.00%,38,38,01:16:16,93
female,25-34,New Visitor,Direct,Philippines,US$0.00,23,11,47.83%,0,0.00%,0,0.00%,22,23,01:36:17,90
female,25-34,New Visitor,Direct,Poland,US$0.00,38,20,52.63%,0,0.00%,0,0.00%,38,38,01:31:56,101
female,25-34,New Visitor,Direct,Portugal,US$0.00,11,5,45.45%,0,0.00%,0,0.00%,11,11,00:38:28,23
female,25-34,New Visitor,Direct,Sweden,US$0.00,17,5,29.41%,0,0.00%,0,0.00%,17,17,00:49:50,57
female,25-34,New Visitor,Direct,Singapore,US$0.00,56,35,62.50%,0,0.00%,0,0.00%,56,56,01:30:41,122
female,25-34,New Visitor,Direct,Thailand,US$0.00,15,10,66.67%,0,0.00%,0,0.00%,15,15,00:45:09,32
female,25-34,New Visitor,Direct,Türkiye,US$0.00,15,7,46.67%,0,0.00%,0,0.00%,15,15,01:14:13,61
female,25-34,New Visitor,Direct,Taiwan,US$0.00,39,23,58.97%,1,2.56%,0,0.00%,39,39,01:05:22,123
female,25-34,New Visitor,Direct,Vietnam,US$0.00,20,13,65.00%,0,0.00%,0,0.00%,20,20,00:32:38,55
female,25-34,New Visitor,Direct,South Africa,US$0.00,10,7,70.00%,0,0.00%,0,0.00%,10,10,00:21:01,23
female,25-34,New Visitor,Display,United States,US$0.00,199,185,92.96%,0,0.00%,0,0.00%,199,199,00:43:28,249
female,25-34,New Visitor,Paid Search,Canada,US$0.00,13,9,69.23%,0,0.00%,0,0.00%,13,13,00:13:18,37
female,25-34,Returning Visitor,Direct,Germany,US$0.00,12,8,66.67%,0,0.00%,0,0.00%,10,0,00:04:02,18
female,25-34,Returning Visitor,Direct,Spain,US$0.00,42,21,50.00%,1,2.38%,0,0.00%,20,0,06:24:41,175
female,25-34,Returning Visitor,Direct,France,US$0.00,23,10,43.48%,1,4.35%,0,0.00%,17,0,01:47:16,81
female,25-34,Returning Visitor,Direct,Ireland,US$0.00,17,9,52.94%,5,29.41%,0,0.00%,12,0,00:40:08,75
female,25-34,Returning Visitor,Direct,India,US$0.00,70,34,48.57%,3,4.29%,0,0.00%,43,0,06:16:43,231
female,25-34,Returning Visitor,Direct,Japan,US$0.00,20,9,45.00%,2,10.00%,0,0.00%,11,0,01:25:00,78
female,25-34,Returning Visitor,Direct,South Korea,US$0.00,41,26,63.41%,2,4.88%,0,0.00%,23,0,01:20:33,124
female,25-34,Returning Visitor,Direct,Sweden,US$0.00,57,19,33.33%,5,8.77%,0,0.00%,13,0,13:43:41,480
female,25-34,Returning Visitor,Direct,Singapore,US$0.00,20,14,70.00%,2,10.00%,0,0.00%,15,0,00:52:38,74
female,25-34,Returning Visitor,Display,United States,US$0.00,48,41,85.42%,0,0.00%,0,0.00%,36,0,00:21:40,70
female,35-44,New Visitor,Direct,Argentina,US$0.00,15,6,40.00%,1,6.67%,0,0.00%,15,15,01:10:56,55
female,35-44,New Visitor,Direct,Australia,US$0.00,15,8,53.33%,1,6.67%,0,0.00%,15,15,00:36:45,58
female,35-44,New Visitor,Direct,Canada,US$0.00,49,21,42.86%,1,2.04%,0,0.00%,49,49,02:19:13,167
female,35-44,New Visitor,Direct,Colombia,US$0.00,18,12,66.67%,0,0.00%,0,0.00%,18,18,00:12:05,32
female,35-44,New Visitor,Direct,Germany,US$0.00,12,8,66.67%,0,0.00%,0,0.00%,12,12,00:24:11,44
female,35-44,New Visitor,Direct,Spain,US$0.00,60,33,55.00%,1,1.67%,0,0.00%,60,60,02:44:26,182
female,35-44,New Visitor,Direct,France,US$0.00,18,9,50.00%,0,0.00%,0,0.00%,18,18,00:44:22,50
female,35-44,New Visitor,Direct,United Kingdom,US$0.00,73,31,42.47%,3,4.11%,0,0.00%,73,73,02:42:16,326
female,35-44,New Visitor,Direct,Ireland,US$0.00,17,4,23.53%,0,0.00%,0,0.00%,17,17,00:38:42,67
female,35-44,New Visitor,Direct,India,US$0.00,92,53,57.61%,0,0.00%,0,0.00%,92,92,02:24:36,235
female,35-44,New Visitor,Direct,Italy,US$0.00,18,10,55.56%,0,0.00%,0,0.00%,18,18,00:36:10,42
female,35-44,New Visitor,Direct,Japan,US$0.00,34,18,52.94%,0,0.00%,0,0.00%,34,34,01:47:28,106
female,35-44,New Visitor,Direct,South Korea,US$0.00,25,18,72.00%,0,0.00%,0,0.00%,25,25,00:28:38,42
female,35-44,New Visitor,Direct,Netherlands,US$0.00,23,13,56.52%,1,4.35%,0,0.00%,23,23,01:01:31,71
female,35-44,New Visitor,Direct,Peru,US$0.00,15,7,46.67%,0,0.00%,0,0.00%,15,15,00:40:30,41
female,35-44,New Visitor,Direct,Poland,US$0.00,19,8,42.11%,1,5.26%,0,0.00%,19,19,00:41:14,68
female,35-44,New Visitor,Direct,Portugal,US$0.00,13,6,46.15%,0,0.00%,0,0.00%,13,13,00:41:26,30
female,35-44,New Visitor,Direct,Sweden,US$0.00,11,4,36.36%,1,9.09%,0,0.00%,11,11,00:31:53,54
female,35-44,New Visitor,Direct,Singapore,US$0.00,31,17,54.84%,0,0.00%,0,0.00%,31,31,02:20:27,116
female,35-44,New Visitor,Direct,Taiwan,US$0.00,30,12,40.00%,0,0.00%,0,0.00%,30,30,00:37:04,102
female,35-44,New Visitor,Display,United States,US$0.00,189,172,91.01%,0,0.00%,0,0.00%,189,189,00:21:57,232
female,35-44,New Visitor,Paid Search,Canada,US$0.00,21,19,90.48%,0,0.00%,0,0.00%,21,21,00:12:37,30
female,35-44,Returning Visitor,Direct,Canada,US$0.00,24,14,58.33%,1,4.17%,0,0.00%,15,0,00:43:58,79
female,35-44,Returning Visitor,Direct,India,US$0.00,19,10,52.63%,0,0.00%,0,0.00%,15,0,01:20:00,58
female,35-44,Returning Visitor,Display,United States,US$0.00,37,36,97.30%,0,0.00%,0,0.00%,28,0,00:34:10,39
female,45-54,New Visitor,Direct,Argentina,US$0.00,10,6,60.00%,0,0.00%,0,0.00%,10,10,00:07:45,27
female,45-54,New Visitor,Direct,Australia,US$0.00,16,8,50.00%,1,6.25%,0,0.00%,16,16,00:38:20,73
female,45-54,New Visitor,Direct,Brazil,US$0.00,11,7,63.64%,0,0.00%,0,0.00%,11,11,00:15:16,18
female,45-54,New Visitor,Direct,Canada,US$0.00,23,7,30.43%,0,0.00%,0,0.00%,23,23,01:32:13,77
female,45-54,New Visitor,Direct,Colombia,US$0.00,10,5,50.00%,0,0.00%,0,0.00%,10,10,01:08:53,22
female,45-54,New Visitor,Direct,Spain,US$0.00,37,18,48.65%,2,5.41%,0,0.00%,37,37,03:19:10,132
female,45-54,New Visitor,Direct,France,US$0.00,13,7,53.85%,0,0.00%,0,0.00%,13,13,00:53:29,25
female,45-54,New Visitor,Direct,Ireland,US$0.00,10,7,70.00%,0,0.00%,0,0.00%,10,10,00:02:35,15
female,45-54,New Visitor,Direct,India,US$0.00,46,29,63.04%,0,0.00%,0,0.00%,46,46,01:08:54,90
female,45-54,New Visitor,Direct,Italy,US$0.00,11,7,63.64%,0,0.00%,0,0.00%,11,11,00:04:29,19
female,45-54,New Visitor,Direct,Japan,US$0.00,10,4,40.00%,0,0.00%,0,0.00%,10,10,00:14:32,33
female,45-54,New Visitor,Direct,South Korea,US$0.00,14,6,42.86%,0,0.00%,0,0.00%,14,14,00:24:38,33
female,45-54,New Visitor,Direct,Netherlands,US$0.00,14,6,42.86%,0,0.00%,0,0.00%,14,14,00:24:52,46
female,45-54,New Visitor,Direct,Portugal,US$0.00,10,3,30.00%,1,10.00%,0,0.00%,10,10,00:09:50,34
female,45-54,New Visitor,Direct,Singapore,US$0.00,20,12,60.00%,0,0.00%,0,0.00%,20,20,00:37:23,56
female,45-54,New Visitor,Direct,Taiwan,US$0.00,12,5,41.67%,1,8.33%,0,0.00%,12,12,01:15:14,64
female,45-54,New Visitor,Display,United States,US$0.00,69,62,89.86%,0,0.00%,0,0.00%,69,69,00:14:56,84
female,45-54,New Visitor,Paid Search,Canada,US$0.00,17,13,76.47%,0,0.00%,0,0.00%,17,17,00:03:21,26
female,45-54,Returning Visitor,Direct,Spain,US$0.00,26,9,34.62%,1,3.85%,0,0.00%,14,0,02:46:11,132
female,55-64,New Visitor,Direct,Spain,US$0.00,18,13,72.22%,0,0.00%,0,0.00%,18,18,00:11:02,51
female,55-64,New Visitor,Direct,United Kingdom,US$0.00,13,6,46.15%,0,0.00%,0,0.00%,13,13,00:43:51,53
female,55-64,New Visitor,Direct,India,US$0.00,22,11,50.00%,0,0.00%,0,0.00%,22,22,00:35:20,71
female,55-64,New Visitor,Direct,Taiwan,US$0.00,11,4,36.36%,0,0.00%,0,0.00%,10,11,00:21:47,56
female,55-64,New Visitor,Display,United States,US$0.00,36,30,83.33%,0,0.00%,0,0.00%,36,36,00:05:07,48
female,55-64,New Visitor,Paid Search,Canada,US$0.00,13,11,84.62%,1,7.69%,0,0.00%,13,13,00:07:35,32
female,55-64,New Visitor,Paid Search,United States,US$0.00,32,21,65.62%,0,0.00%,0,0.00%,32,32,00:43:04,77
female,65+,New Visitor,Direct,Spain,US$0.00,10,7,70.00%,0,0.00%,0,0.00%,10,10,00:15:06,21
female,65+,New Visitor,Direct,United Kingdom,US$0.00,10,3,30.00%,0,0.00%,0,0.00%,10,10,00:20:19,55
female,65+,New Visitor,Direct,India,US$0.00,14,6,42.86%,0,0.00%,0,0.00%,14,14,00:34:57,36
