# ----------------------------------------
# 1 Master View
# Sessions - Details of User - Export by Month
# 20190701-20190731
# ----------------------------------------

Gender,Age,User Type,Default Channel Grouping,Country,Total Value,Sessions,Bounces,Bounce Rate,Entered Checkout (Goal 4 Completions),Entered Checkout (Goal 4 Conversion Rate),Transactions,E-commerce Conversion Rate,Users,New Users,Session Duration,Page Views
male,35-44,Returning Visitor,Organic Search,United States,US$273.64,371,121,32.61%,12,3.23%,1,0.27%,265,0,20:53:44,"2,100"
male,35-44,New Visitor,Organic Search,United States,US$74.78,627,152,24.24%,13,2.07%,2,0.32%,626,627,34:23:32,"3,500"
male,35-44,New Visitor,Direct,United States,US$71.97,295,67,22.71%,6,2.03%,1,0.34%,295,295,16:11:41,"1,651"
male,18-24,New Visitor,Organic Search,United States,US$43.36,452,123,27.21%,11,2.43%,2,0.44%,451,452,30:21:12,"3,070"
male,25-34,New Visitor,(Other),United States,US$42.98,98,23,23.47%,2,2.04%,1,1.02%,97,98,07:11:12,587
male,25-34,Returning Visitor,Organic Search,United States,US$38.38,782,208,26.60%,24,3.07%,1,0.13%,500,0,48:50:06,"5,047"
female,45-54,Returning Visitor,Organic Search,United States,US$35.71,60,25,41.67%,1,1.67%,1,1.67%,29,0,02:51:16,287
male,25-34,New Visitor,Paid Search,United States,US$28.38,60,13,21.67%,3,5.00%,1,1.67%,60,60,03:11:30,403
male,55-64,New Visitor,Organic Search,United States,US$17.50,98,35,35.71%,2,2.04%,1,1.02%,98,98,04:48:01,512
female,25-34,Returning Visitor,Organic Search,United States,US$15.99,378,97,25.66%,19,5.03%,1,0.26%,249,0,25:39:40,"2,249"
female,25-34,New Visitor,(Other),United States,US$15.39,50,9,18.00%,4,8.00%,1,2.00%,50,50,04:07:58,405
male,18-24,Returning Visitor,Paid Search,United States,US$15.39,25,4,16.00%,4,16.00%,1,4.00%,18,0,01:48:28,196
female,18-24,New Visitor,(Other),India,US$0.00,12,4,33.33%,0,0.00%,0,0.00%,12,12,00:04:15,25
female,18-24,New Visitor,(Other),United States,US$0.00,16,6,37.50%,1,6.25%,0,0.00%,16,16,01:09:17,93
female,18-24,New Visitor,Affiliates,United States,US$0.00,14,8,57.14%,0,0.00%,0,0.00%,14,14,00:59:43,29
female,18-24,New Visitor,Direct,India,US$0.00,15,4,26.67%,0,0.00%,0,0.00%,15,15,00:32:47,45
female,18-24,New Visitor,Direct,Taiwan,US$0.00,13,5,38.46%,0,0.00%,0,0.00%,13,13,00:18:33,43
female,18-24,New Visitor,Direct,United States,US$0.00,51,14,27.45%,1,1.96%,0,0.00%,51,51,02:12:52,241
female,18-24,New Visitor,Organic Search,Australia,US$0.00,13,8,61.54%,0,0.00%,0,0.00%,13,13,00:11:45,39
female,18-24,New Visitor,Organic Search,Brazil,US$0.00,16,13,81.25%,0,0.00%,0,0.00%,16,16,00:06:19,27
female,18-24,New Visitor,Organic Search,Canada,US$0.00,37,5,13.51%,2,5.41%,0,0.00%,37,37,02:31:49,174
female,18-24,New Visitor,Organic Search,Colombia,US$0.00,11,6,54.55%,0,0.00%,0,0.00%,11,11,00:53:53,32
female,18-24,New Visitor,Organic Search,Germany,US$0.00,32,19,59.38%,0,0.00%,0,0.00%,32,32,00:30:24,91
female,18-24,New Visitor,Organic Search,Spain,US$0.00,13,9,69.23%,0,0.00%,0,0.00%,13,13,00:11:16,25
female,18-24,New Visitor,Organic Search,France,US$0.00,46,30,65.22%,0,0.00%,0,0.00%,46,46,02:44:18,104
female,18-24,New Visitor,Organic Search,United Kingdom,US$0.00,43,31,72.09%,0,0.00%,0,0.00%,43,43,00:10:08,93
female,18-24,New Visitor,Organic Search,Indonesia,US$0.00,24,16,66.67%,0,0.00%,0,0.00%,24,24,00:35:00,66
female,18-24,New Visitor,Organic Search,India,US$0.00,258,191,74.03%,0,0.00%,0,0.00%,258,258,03:47:27,455
female,18-24,New Visitor,Organic Search,Japan,US$0.00,11,5,45.45%,0,0.00%,0,0.00%,11,11,00:16:09,38
female,18-24,New Visitor,Organic Search,South Korea,US$0.00,17,8,47.06%,0,0.00%,0,0.00%,17,17,00:31:21,70
female,18-24,New Visitor,Organic Search,Malaysia,US$0.00,12,8,66.67%,0,0.00%,0,0.00%,12,12,00:09:16,38
female,18-24,New Visitor,Organic Search,Netherlands,US$0.00,14,9,64.29%,0,0.00%,0,0.00%,14,14,01:07:04,24
female,18-24,New Visitor,Organic Search,Poland,US$0.00,13,10,76.92%,0,0.00%,0,0.00%,13,13,00:02:29,22
female,18-24,New Visitor,Organic Search,Singapore,US$0.00,43,29,67.44%,0,0.00%,0,0.00%,43,43,02:00:06,112
female,18-24,New Visitor,Organic Search,Taiwan,US$0.00,22,12,54.55%,0,0.00%,0,0.00%,22,22,00:42:58,48
female,18-24,New Visitor,Organic Search,United States,US$0.00,252,67,26.59%,8,3.17%,0,0.00%,251,252,15:04:18,"1,523"
female,18-24,New Visitor,Paid Search,United States,US$0.00,12,5,41.67%,0,0.00%,0,0.00%,12,12,00:22:13,58
female,18-24,New Visitor,Referral,India,US$0.00,12,6,50.00%,0,0.00%,0,0.00%,12,12,00:35:23,39
female,18-24,New Visitor,Referral,United States,US$0.00,91,11,12.09%,3,3.30%,0,0.00%,91,91,06:17:55,635
female,18-24,Returning Visitor,(Other),United States,US$0.00,11,0,0.00%,0,0.00%,0,0.00%,11,0,00:38:34,46
female,18-24,Returning Visitor,Direct,United States,US$0.00,14,5,35.71%,0,0.00%,0,0.00%,11,0,00:37:14,64
female,18-24,Returning Visitor,Organic Search,France,US$0.00,20,7,35.00%,0,0.00%,0,0.00%,15,0,02:33:58,98
female,18-24,Returning Visitor,Organic Search,India,US$0.00,43,25,58.14%,0,0.00%,0,0.00%,31,0,01:12:30,104
female,18-24,Returning Visitor,Organic Search,Singapore,US$0.00,25,17,68.00%,0,0.00%,0,0.00%,18,0,00:54:30,63
female,18-24,Returning Visitor,Organic Search,United States,US$0.00,146,30,20.55%,3,2.05%,0,0.00%,88,0,10:31:23,925
female,18-24,Returning Visitor,Referral,United States,US$0.00,106,23,21.70%,5,4.72%,0,0.00%,61,0,09:37:37,734
female,25-34,New Visitor,(Other),India,US$0.00,13,3,23.08%,0,0.00%,0,0.00%,13,13,00:32:18,64
female,25-34,New Visitor,Affiliates,India,US$0.00,26,12,46.15%,0,0.00%,0,0.00%,25,26,01:20:14,72
female,25-34,New Visitor,Affiliates,Taiwan,US$0.00,21,13,61.90%,0,0.00%,0,0.00%,21,21,00:52:40,43
female,25-34,New Visitor,Affiliates,United States,US$0.00,15,9,60.00%,0,0.00%,0,0.00%,15,15,00:12:58,40
female,25-34,New Visitor,Direct,Brazil,US$0.00,23,8,34.78%,0,0.00%,0,0.00%,23,23,01:25:26,98
female,25-34,New Visitor,Direct,France,US$0.00,13,5,38.46%,0,0.00%,0,0.00%,13,13,00:42:02,41
female,25-34,New Visitor,Direct,United Kingdom,US$0.00,20,8,40.00%,0,0.00%,0,0.00%,20,20,00:50:45,73
female,25-34,New Visitor,Direct,India,US$0.00,39,18,46.15%,1,2.56%,0,0.00%,38,39,01:00:27,128
female,25-34,New Visitor,Direct,Japan,US$0.00,19,7,36.84%,0,0.00%,0,0.00%,19,19,00:18:27,58
female,25-34,New Visitor,Direct,South Korea,US$0.00,12,8,66.67%,0,0.00%,0,0.00%,12,12,00:50:12,47
female,25-34,New Visitor,Direct,Mexico,US$0.00,11,3,27.27%,0,0.00%,0,0.00%,11,11,00:15:14,54
female,25-34,New Visitor,Direct,Taiwan,US$0.00,35,10,28.57%,0,0.00%,0,0.00%,34,35,02:25:40,199
female,25-34,New Visitor,Direct,United States,US$0.00,211,57,27.01%,3,1.42%,0,0.00%,210,211,12:58:33,"1,339"
female,25-34,New Visitor,Display,United States,US$0.00,22,15,68.18%,0,0.00%,0,0.00%,22,22,00:06:41,49
female,25-34,New Visitor,Organic Search,Australia,US$0.00,51,34,66.67%,0,0.00%,0,0.00%,51,51,00:53:46,89
female,25-34,New Visitor,Organic Search,Brazil,US$0.00,35,16,45.71%,0,0.00%,0,0.00%,35,35,02:01:48,141
female,25-34,New Visitor,Organic Search,Canada,US$0.00,63,16,25.40%,0,0.00%,0,0.00%,63,63,04:39:02,444
female,25-34,New Visitor,Organic Search,Switzerland,US$0.00,10,5,50.00%,0,0.00%,0,0.00%,10,10,00:10:38,24
female,25-34,New Visitor,Organic Search,China,US$0.00,20,17,85.00%,0,0.00%,0,0.00%,20,20,00:10:58,29
female,25-34,New Visitor,Organic Search,Germany,US$0.00,43,29,67.44%,0,0.00%,0,0.00%,43,43,01:01:57,99
female,25-34,New Visitor,Organic Search,Spain,US$0.00,43,30,69.77%,0,0.00%,0,0.00%,43,43,00:51:55,72
female,25-34,New Visitor,Organic Search,France,US$0.00,47,27,57.45%,0,0.00%,0,0.00%,47,47,02:01:08,143
female,25-34,New Visitor,Organic Search,United Kingdom,US$0.00,121,75,61.98%,1,0.83%,0,0.00%,121,121,03:33:52,350
female,25-34,New Visitor,Organic Search,Greece,US$0.00,13,8,61.54%,0,0.00%,0,0.00%,13,13,00:38:05,45
female,25-34,New Visitor,Organic Search,Hong Kong,US$0.00,19,8,42.11%,0,0.00%,0,0.00%,19,19,00:19:58,65
female,25-34,New Visitor,Organic Search,Indonesia,US$0.00,16,8,50.00%,0,0.00%,0,0.00%,16,16,00:31:41,55
female,25-34,New Visitor,Organic Search,Ireland,US$0.00,27,17,62.96%,0,0.00%,0,0.00%,27,27,01:11:52,85
female,25-34,New Visitor,Organic Search,Israel,US$0.00,12,11,91.67%,0,0.00%,0,0.00%,12,12,00:00:05,13
female,25-34,New Visitor,Organic Search,India,US$0.00,289,184,63.67%,1,0.35%,0,0.00%,289,289,05:26:22,694
female,25-34,New Visitor,Organic Search,Italy,US$0.00,29,25,86.21%,0,0.00%,0,0.00%,29,29,00:14:19,47
female,25-34,New Visitor,Organic Search,Japan,US$0.00,41,27,65.85%,0,0.00%,0,0.00%,41,41,01:46:45,147
female,25-34,New Visitor,Organic Search,South Korea,US$0.00,20,13,65.00%,0,0.00%,0,0.00%,20,20,01:14:41,47
female,25-34,New Visitor,Organic Search,Sri Lanka,US$0.00,14,6,42.86%,1,7.14%,0,0.00%,14,14,00:40:32,44
female,25-34,New Visitor,Organic Search,Mexico,US$0.00,30,16,53.33%,0,0.00%,0,0.00%,30,30,01:00:34,92
female,25-34,New Visitor,Organic Search,Malaysia,US$0.00,28,22,78.57%,0,0.00%,0,0.00%,28,28,00:21:24,45
female,25-34,New Visitor,Organic Search,Nigeria,US$0.00,10,6,60.00%,0,0.00%,0,0.00%,10,10,00:08:07,21
female,25-34,New Visitor,Organic Search,Netherlands,US$0.00,23,13,56.52%,0,0.00%,0,0.00%,23,23,00:25:50,60
female,25-34,New Visitor,Organic Search,Peru,US$0.00,10,2,20.00%,0,0.00%,0,0.00%,10,10,00:52:07,54
female,25-34,New Visitor,Organic Search,Philippines,US$0.00,41,24,58.54%,0,0.00%,0,0.00%,41,41,01:07:12,113
female,25-34,New Visitor,Organic Search,Poland,US$0.00,20,13,65.00%,0,0.00%,0,0.00%,20,20,00:46:09,50
female,25-34,New Visitor,Organic Search,Russia,US$0.00,22,13,59.09%,0,0.00%,0,0.00%,22,22,00:40:17,62
female,25-34,New Visitor,Organic Search,Singapore,US$0.00,70,38,54.29%,0,0.00%,0,0.00%,69,70,02:06:02,193
female,25-34,New Visitor,Organic Search,Thailand,US$0.00,10,2,20.00%,0,0.00%,0,0.00%,10,10,00:57:35,89
female,25-34,New Visitor,Organic Search,Türkiye,US$0.00,19,7,36.84%,0,0.00%,0,0.00%,19,19,00:35:14,62
female,25-34,New Visitor,Organic Search,Taiwan,US$0.00,32,15,46.88%,0,0.00%,0,0.00%,32,32,01:16:58,129
female,25-34,New Visitor,Organic Search,United States,US$0.00,570,140,24.56%,12,2.11%,0,0.00%,569,570,31:01:50,"3,435"
female,25-34,New Visitor,Paid Search,United States,US$0.00,36,12,33.33%,1,2.78%,0,0.00%,36,36,01:17:25,164
female,25-34,New Visitor,Referral,Canada,US$0.00,15,10,66.67%,1,6.67%,0,0.00%,15,15,00:35:34,81
female,25-34,New Visitor,Referral,France,US$0.00,12,7,58.33%,0,0.00%,0,0.00%,12,12,00:06:08,29
female,25-34,New Visitor,Referral,United Kingdom,US$0.00,39,9,23.08%,0,0.00%,0,0.00%,39,39,01:53:30,202
female,25-34,New Visitor,Referral,India,US$0.00,22,9,40.91%,0,0.00%,0,0.00%,21,22,00:36:46,74
female,25-34,New Visitor,Referral,Japan,US$0.00,13,5,38.46%,0,0.00%,0,0.00%,13,13,00:53:19,73
female,25-34,New Visitor,Referral,South Korea,US$0.00,11,9,81.82%,0,0.00%,0,0.00%,11,11,00:31:21,18
female,25-34,New Visitor,Referral,Russia,US$0.00,14,7,50.00%,0,0.00%,0,0.00%,14,14,00:53:37,41
female,25-34,New Visitor,Referral,Taiwan,US$0.00,19,3,15.79%,0,0.00%,0,0.00%,19,19,02:09:09,112
female,25-34,New Visitor,Referral,United States,US$0.00,368,58,15.76%,10,2.72%,0,0.00%,368,368,28:04:47,"2,691"
female,25-34,New Visitor,Social,India,US$0.00,14,8,57.14%,0,0.00%,0,0.00%,14,14,00:04:53,22
