# ----------------------------------------
# 1 Master View
# Sessions - Details of User - Export by Month
# 20201201-20201231
# ----------------------------------------

Gender,Age,User Type,Default Channel Grouping,Country,Total Value,Sessions,Bounces,Bounce Rate,Entered Checkout (Goal 4 Completions),Entered Checkout (Goal 4 Conversion Rate),Transactions,E-commerce Conversion Rate,Users,New Users,Session Duration,Page Views
male,25-34,Returning Visitor,Direct,United States,"US$3,170.04",736,173,23.51%,78,10.60%,47,6.39%,421,0,82:45:08,"9,720"
female,25-34,Returning Visitor,Direct,United States,"US$3,049.24",832,164,19.71%,80,9.62%,45,5.41%,423,0,102:41:34,"10,014"
female,18-24,Returning Visitor,Direct,United States,"US$2,535.30",357,86,24.09%,40,11.20%,28,7.84%,186,0,49:24:31,"4,477"
female,45-54,Returning Visitor,Direct,United States,"US$1,758.40",142,23,16.20%,18,12.68%,17,11.97%,88,0,16:07:25,"1,549"
female,35-44,Returning Visitor,Direct,United States,"US$1,601.66",233,52,22.32%,35,15.02%,36,15.45%,131,0,26:19:53,"2,989"
male,35-44,Returning Visitor,Direct,United States,"US$1,247.64",584,139,23.80%,39,6.68%,16,2.74%,275,0,60:04:39,"6,068"
female,25-34,New Visitor,Direct,United States,US$934.84,867,269,31.03%,41,4.73%,13,1.50%,864,867,76:15:17,"7,542"
male,45-54,Returning Visitor,Direct,United States,US$854.08,289,65,22.49%,25,8.65%,11,3.81%,163,0,29:08:59,"3,284"
male,25-34,New Visitor,Direct,United States,US$836.20,"1,161",379,32.64%,47,4.05%,19,1.64%,"1,160","1,161",88:05:45,"8,847"
male,18-24,Returning Visitor,Direct,United States,US$773.06,337,88,26.11%,31,9.20%,15,4.45%,194,0,33:08:17,"3,497"
male,55-64,Returning Visitor,Direct,United States,US$766.56,97,22,22.68%,17,17.53%,11,11.34%,62,0,12:40:31,"1,267"
male,35-44,New Visitor,Direct,United States,US$664.24,683,227,33.24%,23,3.37%,12,1.76%,681,683,47:39:55,"4,899"
male,18-24,New Visitor,Direct,United States,US$614.24,758,313,41.29%,28,3.69%,11,1.45%,757,758,46:21:44,"4,936"
female,35-44,New Visitor,Direct,United States,US$611.88,357,122,34.17%,12,3.36%,6,1.68%,356,357,25:02:30,"2,222"
male,25-34,Returning Visitor,(Other),United States,US$545.36,166,31,18.67%,18,10.84%,6,3.61%,92,0,15:03:11,"1,431"
male,45-54,Returning Visitor,(Other),United States,US$524.80,67,13,19.40%,7,10.45%,4,5.97%,31,0,07:25:15,743
male,45-54,New Visitor,Direct,United States,US$506.21,437,140,32.04%,21,4.81%,13,2.97%,435,437,36:27:04,"3,843"
female,18-24,New Visitor,Direct,United States,US$494.92,572,213,37.24%,24,4.20%,10,1.75%,572,572,48:26:14,"4,213"
female,25-34,Returning Visitor,Paid Search,United States,US$487.62,117,23,19.66%,15,12.82%,9,7.69%,65,0,15:21:40,"1,470"
female,18-24,Returning Visitor,(Other),United States,US$462.42,106,27,25.47%,13,12.26%,8,7.55%,65,0,13:23:32,996
female,45-54,New Visitor,Direct,United States,US$453.12,258,105,40.70%,12,4.65%,5,1.94%,257,258,20:12:31,"1,694"
male,25-34,Returning Visitor,Paid Search,United States,US$426.72,130,26,20.00%,9,6.92%,6,4.62%,58,0,15:14:48,"1,297"
male,18-24,Returning Visitor,(Other),United States,US$351.80,98,28,28.57%,7,7.14%,8,8.16%,45,0,12:52:22,"1,190"
female,35-44,Returning Visitor,Paid Search,United States,US$350.48,39,11,28.21%,3,7.69%,5,12.82%,20,0,05:14:08,577
male,45-54,Returning Visitor,Paid Search,United States,US$350.20,51,19,37.25%,2,3.92%,2,3.92%,30,0,02:56:00,509
female,45-54,Returning Visitor,(Other),United States,US$348.78,34,4,11.76%,5,14.71%,4,11.76%,22,0,03:31:54,280
female,25-34,Returning Visitor,(Other),United States,US$314.24,157,28,17.83%,7,4.46%,5,3.18%,91,0,16:03:25,"1,494"
female,55-64,New Visitor,Direct,United States,US$301.20,170,69,40.59%,5,2.94%,3,1.76%,170,170,10:03:53,947
female,55-64,Returning Visitor,Direct,United States,US$237.44,101,25,24.75%,12,11.88%,3,2.97%,51,0,12:50:07,"1,273"
female,18-24,Returning Visitor,Paid Search,United States,US$198.00,54,11,20.37%,4,7.41%,3,5.56%,29,0,05:48:51,392
male,35-44,Returning Visitor,Display,United States,US$192.68,15,13,86.67%,1,6.67%,1,6.67%,11,0,00:26:43,126
female,25-34,Returning Visitor,Direct,(not set),US$187.08,31,4,12.90%,5,16.13%,3,9.68%,14,0,08:48:12,836
female,35-44,Returning Visitor,Direct,Singapore,US$184.22,15,8,53.33%,1,6.67%,1,6.67%,10,0,01:45:40,182
male,25-34,Returning Visitor,Referral,United States,US$169.04,103,15,14.56%,8,7.77%,3,2.91%,49,0,15:36:24,"1,508"
male,35-44,Returning Visitor,Referral,United States,US$155.52,43,6,13.95%,7,16.28%,2,4.65%,22,0,05:07:43,520
female,25-34,New Visitor,Direct,(not set),US$142.08,11,3,27.27%,2,18.18%,1,9.09%,11,11,00:33:11,96
male,65+,New Visitor,Direct,United States,US$132.01,167,61,36.53%,8,4.79%,3,1.80%,167,167,11:54:38,"1,296"
male,18-24,Returning Visitor,Referral,United States,US$124.00,42,2,4.76%,3,7.14%,2,4.76%,17,0,04:53:49,692
male,35-44,Returning Visitor,Paid Search,United States,US$118.60,72,16,22.22%,8,11.11%,3,4.17%,38,0,04:08:27,560
male,55-64,New Visitor,Direct,United States,US$112.76,183,68,37.16%,9,4.92%,3,1.64%,183,183,12:43:20,"1,285"
female,45-54,Returning Visitor,Paid Search,United States,US$109.44,23,4,17.39%,3,13.04%,1,4.35%,17,0,02:15:52,208
male,45-54,Returning Visitor,Referral,United States,US$102.40,26,2,7.69%,3,11.54%,1,3.85%,16,0,03:22:15,369
male,35-44,New Visitor,Paid Search,United States,US$98.32,82,36,43.90%,5,6.10%,2,2.44%,82,82,04:42:04,534
male,18-24,Returning Visitor,Organic Search,United States,US$94.40,29,4,13.79%,3,10.34%,2,6.90%,15,0,02:52:30,260
female,65+,Returning Visitor,Direct,United States,US$89.50,50,14,28.00%,4,8.00%,2,4.00%,25,0,04:35:49,645
female,45-54,New Visitor,Direct,Brazil,US$88.64,12,9,75.00%,1,8.33%,1,8.33%,12,12,00:52:20,208
male,25-34,New Visitor,(Other),United States,US$86.40,80,19,23.75%,2,2.50%,1,1.25%,79,80,06:16:47,455
female,18-24,New Visitor,(Other),United States,US$85.28,47,19,40.43%,2,4.26%,1,2.13%,47,47,03:19:08,276
female,35-44,New Visitor,(Other),United States,US$76.45,30,6,20.00%,3,10.00%,2,6.67%,30,30,03:54:20,285
male,25-34,New Visitor,Direct,Japan,US$72.80,97,43,44.33%,2,2.06%,1,1.03%,96,97,04:19:21,458
female,35-44,Returning Visitor,(Other),United States,US$60.24,55,11,20.00%,4,7.27%,1,1.82%,24,0,09:31:39,837
female,25-34,New Visitor,Paid Search,United States,US$56.48,130,59,45.38%,3,2.31%,1,0.77%,130,130,06:55:49,691
female,18-24,Returning Visitor,Referral,United States,US$48.00,33,8,24.24%,2,6.06%,1,3.03%,17,0,04:05:29,356
male,65+,Returning Visitor,(Other),United States,US$46.40,18,3,16.67%,1,5.56%,1,5.56%,11,0,01:54:02,261
male,45-54,New Visitor,Direct,Canada,US$44.00,45,19,42.22%,1,2.22%,1,2.22%,45,45,02:44:30,191
female,25-34,Returning Visitor,Referral,United States,US$42.00,61,8,13.11%,8,13.11%,1,1.64%,26,0,08:13:55,950
female,65+,New Visitor,Direct,United States,US$38.88,128,62,48.44%,6,4.69%,1,0.78%,128,128,06:55:00,728
male,25-34,New Visitor,Paid Search,United States,US$38.00,137,59,43.07%,6,4.38%,2,1.46%,135,137,07:31:28,881
male,25-34,Returning Visitor,Direct,France,US$36.00,20,11,55.00%,1,5.00%,1,5.00%,17,0,00:47:54,54
male,25-34,Returning Visitor,Direct,United Kingdom,US$34.15,15,4,26.67%,3,20.00%,1,6.67%,11,0,01:31:13,163
male,18-24,Returning Visitor,Paid Search,United States,US$29.60,76,18,23.68%,3,3.95%,1,1.32%,35,0,05:14:27,472
male,35-44,New Visitor,(Other),United States,US$29.60,63,11,17.46%,1,1.59%,1,1.59%,63,63,05:14:38,450
male,25-34,Returning Visitor,Organic Search,United States,US$24.00,35,7,20.00%,1,2.86%,1,2.86%,22,0,02:55:59,205
female,18-24,New Visitor,Direct,(not set),US$21.40,11,3,27.27%,1,9.09%,1,9.09%,11,11,00:30:28,96
male,65+,Returning Visitor,Paid Search,United States,US$19.20,20,3,15.00%,3,15.00%,1,5.00%,12,0,03:05:38,238
male,65+,Returning Visitor,Direct,United States,US$16.00,96,28,29.17%,5,5.21%,1,1.04%,58,0,08:46:35,"1,009"
female,45-54,Returning Visitor,Referral,United States,US$6.40,28,6,21.43%,4,14.29%,1,3.57%,16,0,02:05:52,260
female,18-24,New Visitor,(Other),India,US$0.00,10,3,30.00%,0,0.00%,0,0.00%,10,10,01:21:52,42
female,18-24,New Visitor,Affiliates,United States,US$0.00,12,7,58.33%,0,0.00%,0,0.00%,12,12,01:44:41,113
female,18-24,New Visitor,Direct,Brazil,US$0.00,14,7,50.00%,0,0.00%,0,0.00%,14,14,00:07:10,29
female,18-24,New Visitor,Direct,Canada,US$0.00,46,26,56.52%,1,2.17%,0,0.00%,46,46,02:00:40,155
