# ----------------------------------------
# 1 Master View
# Sessions - Details of User - Export by Month
# 20210101-20210131
# ----------------------------------------

Gender,Age,User Type,Default Channel Grouping,Country,Total Value,Sessions,Bounces,Bounce Rate,Entered Checkout (Goal 4 Completions),Entered Checkout (Goal 4 Conversion Rate),Transactions,E-commerce Conversion Rate,Users,New Users,Session Duration,Page Views
male,18-24,Returning Visitor,Direct,United States,"US$11,429.67",268,50,18.66%,37,13.81%,111,41.42%,154,0,39:14:37,"3,933"
female,18-24,Returning Visitor,Direct,United States,"US$8,198.40",301,71,23.59%,47,15.61%,87,28.90%,163,0,36:53:15,"3,687"
male,25-34,Returning Visitor,Direct,United States,"US$5,150.72",496,122,24.60%,70,14.11%,37,7.46%,296,0,50:37:19,"5,733"
male,35-44,Returning Visitor,Direct,United States,"US$3,017.70",342,74,21.64%,44,12.87%,34,9.94%,162,0,35:26:44,"3,512"
female,25-34,Returning Visitor,Direct,United States,"US$2,134.40",378,84,22.22%,53,14.02%,30,7.94%,195,0,42:24:18,"3,675"
male,25-34,New Visitor,Direct,United States,"US$1,645.23",831,273,32.85%,59,7.10%,30,3.61%,830,831,53:55:06,"6,166"
male,45-54,Returning Visitor,Direct,United States,"US$1,144.44",148,29,19.59%,30,20.27%,16,10.81%,104,0,17:28:42,"1,774"
female,25-34,New Visitor,Direct,United States,"US$1,021.76",612,201,32.84%,43,7.03%,23,3.76%,612,612,43:36:15,"4,532"
male,18-24,New Visitor,Direct,United States,US$937.08,551,245,44.46%,31,5.63%,17,3.09%,550,551,28:59:18,"3,281"
male,35-44,Returning Visitor,(Other),United States,US$852.64,83,16,19.28%,15,18.07%,8,9.64%,36,0,07:52:41,816
male,45-54,New Visitor,Direct,United States,US$593.19,255,93,36.47%,18,7.06%,8,3.14%,255,255,14:29:09,"1,720"
female,18-24,Returning Visitor,(Other),United States,US$519.20,50,14,28.00%,7,14.00%,12,24.00%,26,0,06:06:43,580
male,35-44,New Visitor,Direct,United States,US$444.16,388,140,36.08%,22,5.67%,10,2.58%,388,388,22:57:43,"2,524"
female,35-44,New Visitor,(Other),United States,US$434.80,23,7,30.43%,3,13.04%,2,8.70%,23,23,02:06:24,223
female,18-24,New Visitor,Direct,United States,US$410.51,400,155,38.75%,21,5.25%,11,2.75%,400,400,24:42:14,"2,269"
male,25-34,Returning Visitor,Paid Search,United States,US$351.78,106,18,16.98%,6,5.66%,4,3.77%,34,0,09:15:02,"1,361"
male,55-64,New Visitor,Direct,United States,US$350.80,116,42,36.21%,9,7.76%,5,4.31%,116,116,07:02:07,713
male,55-64,Returning Visitor,Direct,United States,US$341.24,52,8,15.38%,12,23.08%,6,11.54%,35,0,06:10:07,592
female,25-34,Returning Visitor,(Other),United States,US$328.91,65,13,20.00%,10,15.38%,5,7.69%,37,0,08:35:49,622
male,25-34,Returning Visitor,(Other),United States,US$325.46,87,25,28.74%,6,6.90%,3,3.45%,49,0,07:29:44,684
female,45-54,Returning Visitor,Direct,United States,US$298.16,114,34,29.82%,10,8.77%,6,5.26%,68,0,11:13:04,961
male,65+,Returning Visitor,Direct,United States,US$290.94,49,9,18.37%,7,14.29%,6,12.24%,27,0,04:32:44,558
female,65+,New Visitor,Direct,United States,US$262.90,66,27,40.91%,4,6.06%,3,4.55%,66,66,06:10:55,497
female,25-34,Returning Visitor,Direct,Taiwan,US$217.20,21,10,47.62%,2,9.52%,2,9.52%,12,0,01:15:23,221
female,35-44,New Visitor,Direct,United States,US$202.52,234,100,42.74%,16,6.84%,6,2.56%,234,234,12:51:04,"1,457"
female,55-64,Returning Visitor,Direct,United States,US$195.20,60,22,36.67%,12,20.00%,4,6.67%,31,0,06:58:40,615
female,55-64,New Visitor,Direct,United States,US$178.80,110,50,45.45%,8,7.27%,4,3.64%,110,110,09:14:10,810
female,25-34,Returning Visitor,Referral,United States,US$160.64,21,3,14.29%,2,9.52%,2,9.52%,13,0,01:27:35,198
male,25-34,Returning Visitor,Referral,United States,US$156.32,34,4,11.76%,5,14.71%,2,5.88%,22,0,03:50:45,361
male,35-44,Returning Visitor,Paid Search,United States,US$152.60,31,9,29.03%,4,12.90%,3,9.68%,21,0,01:56:41,187
female,45-54,New Visitor,Direct,United States,US$147.00,212,90,42.45%,5,2.36%,4,1.89%,212,212,09:49:35,829
female,25-34,New Visitor,Direct,Taiwan,US$134.40,44,20,45.45%,1,2.27%,1,2.27%,43,44,03:43:54,193
female,65+,Returning Visitor,Direct,United States,US$126.20,12,2,16.67%,2,16.67%,2,16.67%,11,0,00:45:53,118
